,review,cluster
"('3',)","Review Text 690: I wish I could talk to someone on this app, but since 16 year old kid is against the rules and all. I guess it doesn't matter whether you have problems when you're a teenager. It's a nice app with good people tho.",3
"('4',)",Review Text 691: I love my counselor but I can not use this service. After the last update  the app is not working any more. It just closes as soon as it's opened. I'm  paying for something I can no longer use. It causes me a lot of stress and  I am very upset and disappointed.,4
"('3',)","Review Text 694: I waited for a response just for the setup. It says to tell them about yourself...then asked me my name and age. Answered with my name and age got a response saying it was nice to meet me and then nothing. I waited and waited, and nothing. I was really needed help last might, I'm not fond of driving to a therapist. I was hoping this app could be something good for me. It was just a waste of time.",3
"('3',)",Review Text 695: I cancelled my account not having issues.  Find out that this company will still bill you after you cancel.  Called and talked to more than 4 people all the company tells you is that they can send an urgent message to the billing department.  After 2 days and asking for a supervisor who answered..named kamisha.employee #3090.apparently supervisor is the highest people to talk to. There is no owner or no one and she has no way of contacting billing.  So when they take ur money you are screwed! Waiting still!,3
"('0',)","Review Text 696: As with anything, there are pros and cons to this service. I got along surprisingly well with my therapist, who was great, but the way the business is run left me dissatisfied. The biggest issue, which I was notified about by my therapist rather than anyone involved with making the call, was that someone with an administrative role decided to breach laws and read several confidential conversations. Also, the paid subscription automatically renews.",0
"('0',)",Review Text 697: Before joining them they made me feel good and that they'll be with me most of the time whenever I needed them. However when I finally joined it seems that the therapist only sees my messages once a day and don't even bother to have a continuous conversation for at least a minute I wasted money for nothing really. She asks me one question that I have to write a whole paragraph for and then she disappears for the next day and I'm already over that issue now! Like where are you when I need you?,0
"('0',)","Review Text 698: Joined in December.Kip from customer service was not helpful and said refunds are ""case by case"", so I switched therapists.The 2nd one Tracy was still not responsive. It's like she never even read what I had to say. I felt disrespected when she scheduled a once a week 30 minute ""live chat"" at 9am where she didn't reply until 9:20 so I had what 10 minutes? and she didn't even give advice and didn't even pretend she cared. I'm busy & I waited for nothing! More anxiety & stress than before I signed up!$$$$$$$",0
"('5',)","Review Text 700: In-person therapy costs more but it's worth it. This is not. Paid for the first month to try it. Too many tech issues. Couldn't open audio messages most of the time - not even with WiFi. I told the therapist I had trouble opening the audio, but she continued to send me a mix of texts and audio. Felt unheard. Added to my stress. Scheduling issues where she flaked on me 2x. I'm a busy person. Don't waste my time. Online medium makes it easy for therapists to not care. They never see your face, so who cares.",5
"('6',)",Review Text 702: I tried talkspace for two weeks.  I paid the full $99 for a month.  My therapist responded to me once or twice a day with generic questions.  Our conversation never felt fluid and every day felt like starting over.  Huge waste of time and money.  I should have gone to actual therapy and had a real conversation.,6
"('0',)",Review Text 704: As an LPC I'd say this is probably one of the most unprofessional companies I've seen thus far. If you have a complaint there isn't a customer service dept nor names provided for escalation. So what does talkspace do with dissatisfied clients/therapists? Seems as though they just take money without concern on if quality service is actually provided. My suggestion is find a local counselor in your area willing to do virtual counseling if and when needed. This is not a co that cares about employee/clients.,0
"('0',)","Review Text 705: I would expect mental health professionals to be... Well, professional. I was trying to work through my issues with the first respondent when she said ""that's not therapy"" and bluntly denied me services. Seems like another money grab with no substance. I wish they could change my mind.",0
"('6',)",Review Text 706: Pricing is way off from normal therapy sessions. And I realize you're paying for a convenience. But they also don't take any form of insurance. Skyping a therapist four times a month and being charged $300 for 3 half-hour sessions is ridiculous.,6
"('0',)",Review Text 707: I don't know how long this app has been around but it needs a lot of work. I signed up thinking I was going to be provided with daily support only to get little to no response. The support groups were the same. I'm glad they gave me a full refund.,0
"('3',)",Review Text 708: I was told by a therapist that she couldn't help me that I needed to go somewhere else. I suffer from depression so her ugly comment didn't help. I rather try 7 Cups Therapy.,3
"('3',)","Review Text 709: Worst therapy app available do not download, Super captialistic mentality with this app. If you want help it's $200. Why can't there just be an app that lets you talk to a therapist that actually wants to help and doesn't care about money.",3
"('6',)","Review Text 710: Never once felt like this was worth my money. Paid for a month because i really could use someone to listen to me and give an outsiders opinion, I regretted it by the second day. Dont waste your time or money on this app!!!!",6
"('6',)","Review Text 711: I doubt they are the best therapists you could find....The advice one gave me was to go on youtube to watch meditation videos. Seriously? Not worth to pay for that. When i asked to change therapist, they could not find one because they are restricted . They reimbursed a part of the membership but Waste of money.",6
"('6',)","Review Text 712: The person I spoke with, Angela Gunn, was rude and pushy. Surprisingly, she is a therapist. I have no interest in paying for a service who hires unprofessional people.",6
"('6',)",Review Text 714: Really wish they could've offered more help because I can't afford any subscriptions right now...Free to download but pay to use! Blah.,6
"('3',)","Review Text 715: This company hires useless therapists who are more interested in their bottom line then they are in helping they're clients. After my first therapist I was provided didn't have the credentials I needed, and wasn't able to help me, I changed to another useless therapist before rapidly requesting a cancellation. That was 7 months ago, and they were *still* billing me up to a week ago. Do not work with this company, or if you do make sure you're able to cancel on your end from your credit card company so you don't end up paying massively more then expected. There's many good therapists working online able to help you, work with your insurance to find a great one for yourself once a week. The one line a day communication won't help you with this product.",3
"('5',)","Review Text 716: You can get a few messages in, and then they start asking for money. Like $800.  Don't waste your time.",5
"('0',)","Review Text 717: They violated HIPPA a few years back. I'm amazed they're still in business.  The app, at the time, was clunky, and it was made to seem (to me) that the  therapists could share their clients info without any method for the client  to verify that privacy was maintained. I also think that the managers could  check in oon currents private spaces after handing them of to a dedicated  therapist. The owners child certainly gran all kings of info from the chats.",0
"('0',)","Review Text 718: Gave this a shot and was gravely disappointed.  There are so many other services better than this, save your money and invest elsewhere...",0
"('6',)","Review Text 719: While I like the concept, It would've been nice if I wasn't lead to believe this was a free service. I was under the impression that it was free, then I'm told the sessions are $160 a month. It was a bit disappointing.",6
"('6',)","Review Text 720: They're all about the money. No refunds, even if it's just the 1st week. Beware. They match you  only after you pay / subscribe, the 1st one was not a good fit since she would only say hi &, just say ""ok"" and not give any tips. Tried to upsell me on the first day for couples therapy. Customer service said no refunds so I requested a change in ""therapist"", the 2nd one was worse, it was like a robot that sometimes typed back, and didnt respond even during scheduled ""live chat"". Said sorry but then didnt even bother responding to my concerns, Customer service was no help. Wasted a months worth of subscription, seriously there are other ecounseling options or real therapists out there. A friend is better help than whoever got my messages. Who knows whether I really talked to a therapist and where did that info go?",6
"('3',)",Review Text 721: This is a joke. She tole me bye instead of helping. The b**** told me 'bye and lol' and expected me to give her 100.00.,3
"('0',)","Review Text 722: In our culture, being suicidal is not safe. If you say you are, you will be incarcerated. TalkSpace follows this immoral protocol that violates self-determination and self-ownership. Harm to others makes sense to report. Harm to self, not so much.",0
"('3',)","Review Text 726: I have to say this is probably the worst treatment by someone who is ""trained to help me"" I have ever seen. I have had issues a while now, I'm shaking, crying, terrified, but I download anyway, seeking help. I get in the chat room, where I explain my situation, and am SASSED and DISRESPECTED by the therapist meant to hook me up with a professional. Then, after shyly giving her my age, I'm forced to stop responding because guess what, THEY CAN'T HELP PEOPLE UNDER 18. Therapists are supposed to be unbiased.",3
"('6',)","Review Text 727: The app itself is useful, however the customer service is absolutely horrible. I tried to cancel my subscription 15 days before I would be charged for a second month because of issues logging in to the app. It took 8 days for the customer service representative to respond. When they did respond it did not address any of my concerns or the reasons I had sent the original message. Even though I had emailed them to try to cancel the subscription and cancelled through the app I was still charged for the second month of service!!",6
"('3',)",Review Text 729: It kept giving me numbers to call and wouldn't help me at all. I came here to feel better but it only made it worse!!,3
"('0',)","Review Text 730: I wish to have this available for low income families (like myself) or offer a sliding scale or insurance. Great idea, but not affordable.",0
"('3',)","Review Text 731: I am very disappointed with this app. People shouldn't have to pay to get help, people should be able to ask for help and others should be willing to help without cost.",3
"('3',)",Review Text 732: I told them my problems and they ignored it like I wasn't important to them.seriously I really don't think they are therapist cuz if we're they would actually help me out with my problems,3
"('4',)",Review Text 733: this app sucks. ive had 2 therapists and cant find the right fit. just write generic answers and not useful. still trying to find a match. not happy,4
"('6',)","Review Text 734: Your so called app doesn't even help all ages my mom even said I could be on this site and I clicked yes cuz I had my parents say yes I was allowed to be on here. You get the  app for free but you pay for it, you would think you would have to pay for the app then pay for it also this app is so stupid because i more problems than I ever thought of and it doesn't even help my age group so maybe you should come out with another app for my age",6
"('6',)","Review Text 735: After paying for the monthly service, I was told a few hours later that due to ""specialty and location"" there was no match available for me. I did not request anything of a counselor (they do ask if you would prefer male/female, certain experiences, etc.) and stated the only issues I'd like to speak on are ""general feelings of being overwhelmed"" - I thought that was pretty un specialized and common. Seems like a major disappointment to me.",6
"('3',)",Review Text 736: They didnt help me because i wasnt of age and i feel its not the age that matters its when you truly need someone to talk to or some help with some problems. So that you for making me think that i finally had someone to talk too,3
"('0',)","Review Text 737: Therapist did not read my posts and sent responses like, ""Sorry to hear you're frustrated!!! :)"". When I cancelled they continued to process payments and I had to file a complaint with paypal.",0
"('6',)","Review Text 738: I used this program for a month. In this amount of time, I felt slightly bullied by the therapist I was matched with. She made a lot of unfair assumptions about me based on my age and was condescending in the way she spoke to me. I didn't get the amount of replies I was paying for and she simply asked me questions. She did not even acknowledge when I answered a question about truly hurtful topics she was bringing up and simply kept recommending a free meditation app. I don't need to pay $150 a month for someone to tell me to use a meditation app. Honestly, I left this service feeling worse than when I started.",6
"('6',)","Review Text 739: This is fraud app and begged to the user to take bundle of money for the response of the therapist..... At least u have to know about person which was sucking struggling from conditions..... What is this? ""pay first and then we can talk""......",6
"('3',)",Review Text 741: I come from Africa. Most people don't even earn a salary enough to pay the subscription fees you are asking. Didn't even get any help. I was just slapped with bills before I could get anything,3
"('6',)",Review Text 743: Poor customer service and they make it impossible to cancel. I emailed and never heard back. Havnt used it in a month because I canceled but was then charged. Reporting them to my bank today,6
"('6',)",Review Text 744: Honestly so disappointed. I would definitely call this a scam. There are  better websites and apps where you can talk to someone for free,6
"('0',)","Review Text 745: Sounded promising until I read the reviews--doesnt take insurance, etc.  Let me know when you guys start taking insurance and partner with a psychiatrist who can write scripts.",0
"('4',)",Review Text 746: Read the terms and conditions. They collect your conversations to use as metadata and assume no responsibilty for the therapists nor guarantee the legitimacy of the therapists.,4
"('0',)","Review Text 747: I was very looking foward to it but then,the therapist said that I need to be 18+ and im 11.But the thing is at this page,its say 3+.Pls Reply",0
"('0',)",Review Text 748: HATED IT that I had to download the app and actually ask someone before the payment schedule was laid out. Seemed kinda shady. And they don't file insurance.,0
"('3',)","Review Text 749: I understand they are ''licensed"" therapists who need to make a living but the ad is very misleading and I felt like I wasted my time after telling a stranger my problems and then her response is basically a sales pitch.It really bothered me that I wasn't asked right before we got started if I am having any thoughts of suicide or self harm.I am not but many people reaching out to this app could be and it was a huge red flag to me that this wasn't addressed right upfront.I feel dumb for falling for this bs.",3
"('5',)","Review Text 751: As soon as I installed I Uninstalled bad reputation, negative alot of money poor reviews no thanks waste of time",5
"('6',)",Review Text 752: The app itself is free but not the therapy....I can get therapy here in my town that I pay for not gonna hand a stranger money and tell them my life story when I cant even see their license....a scam if ive ever seen one,6
"('2',)","Review Text 753: Won't let me download onto my cell! I have enough space in my phone and my internet is perfect! I've tried restarting me cell, clearing the cache in the play store. NOTHING has worked! Fix this asap!",2
"('6',)",Review Text 754: It was great...until you try to cancel. My therapist was notified by the talkspace team i cancelled. I thought we were all notified and i find out today over a week later that i was charged $99 for another month of service that i DO NOT WANT. Check your bank statements for weeks after cancelling! EDIT: The response is FALSE i have not r e ceived a refund and no one has responded to my three emails at all. Inexuseable. They can take your money faster than anything but cant respond to any emails.,6
"('3',)",Review Text 757: Spent 2 months and switched therapists and they werent useful or helpful.  Spend the money and go See someone,3
"('6',)",Review Text 758: I don't want you to pick out a hat the therapist you want to give me. It should be an option to review the credentials of a candidate before paying them for services. I wouldn't pick a GYN out a hat nor should I I've a therapist whom I didn't select for myself.,6
"('6',)","Review Text 759: I cancelled my service & they refused to refund my money. Cognitive Behaviour Therapy is a FREE Service App. Try Them.  And I still never received a refund.  I talked to my therapist twice. She was very ""not into it""",6
"('3',)","Review Text 760: When someone is in need of help, you shouldn't use that for money. As soon as you say your problem they say something about subscription for monthly or yearly then they will help... As if.",3
"('0',)","Review Text 761: Terrible app does nothing for anyone with depression, but wants to bank off of serious problems",0
"('2',)",Review Text 762: Can't install this app on LG G5. It downloads but then I get error message -505. Tried all troubleshooting options but nothing worked. Only app I've had issues installing on this phone.,2
"('3',)","Review Text 765: I'm downgrading my review to one star. This app is advertising in a misleading way. If anyone needs help in determining whether or not spend money on this service, read my review.  This is what the app IS: A place where you can vent. If you don't have journal at home or a journal-like space on your computer and you would prefer if that journal occasionally talked back, this is for you. If you feel like you can't talk to friends/family about something in your life, this is for you. It's an app for lonely people to feel less alone. It's a place to air your thoughts. It's a place where someone will ""listen"" to you and tell you sympathetic things. (Examples: had a breakup, pet died, moved to a new city, fighting with a roommate, don't like your school or teachers, considering a career change)  This is what the app is NOT: a place where you can find comprehensive, in depth therapy for serious/legitimate mental issues and pressing life concerns. If you are really struggling and you need to work with someone because there are problems that are consuming your life. DO NOT BE TEMPTED BY THE FACT THAT YOU CAN ACCESS THIS ""THERAPY"" FROM ANYWHERE INCLUDING HOME; PUSH YOURSELF TO SEE A *PSYCHOLOGIST* OR A *PSYCHIATRIST* IN PERSON! A lot of the responses will be taken straight out of a textbook. If you are having a really hard time this WILL NOT HELP YOU.   (Examples: depression, dealing with the death if a loved one, self-esteem issues, anger issues, bi-polar disorder, suicidal thoughts, phobias, divorce, addiction, etc.)  My experience is that this appears to be a part time job for the therapist/counselor. You're a second thought despite the price. I tend to hate leaving my house so I thought this app was for me. Considering the severity of my symptoms, filling out charts and being sent photocopied suggestions was not what was going to help.   I think we really, truly need to reassess what we consider to be counseling and what we consider to be therapy before applying that label to various services. In addition, clients should get one month free so that they don't have to find out at the end of $140 dollars that this is not going to help them at all.",3
"('0',)",Review Text 767: I've contacted support multiple times about a plan issue without response. This is yet another attempt to get in touch with someone. Please contact me.,0
"('6',)","Review Text 768: The app says it's free but it's really not cause one your in they tell you that you have to pay to talk with someone, if that's how it works you need to stop jacking people around and put a price on this app. Plane and simple.",6
"('3',)",Review Text 769: It is despicable to falsely advertise the true cost of your services and to give false hope to those most in need of help.,3
"('0',)",Review Text 770: If you're looking for someone who cares about your struggles and isn't just there to take your money look elsewhere.,0
"('6',)",Review Text 771: I canceled last month and still got billed this month. I even have the app deleted. I see others had a problem too with this!,6
"('0',)","Review Text 773: I was very unhappy with Talkapace. Prior to using Talk space I had been in talk therapy 2x a week for several years. After gaining some new coping skills and adjusting my thought patterns, I began tapering down my sessions and eventually stopped seeing my therapist in person. While I still have work to do, I downloaded talk space as a potential safety net -- a place where I could continue working on the skills I had learned in therapy without the constraints and expense of seeing someone in person. However, I found talk space incredibly frustrating. My therapist often incorrectly assumed the gender of my partner and focused our conversations towards unproductive topics. Many of my concerns are related to stress management and methods for avoiding a negative thought spiral when feeling overwhelmed. However my therapist continued asking me to list the specific items that were stressing me out and to practice mindfulness techniques. This approach is something I have done in the past without any success. When I mentioned this to my therapist, he suggested reading ""The Power of Now"", which I found completely useless. Overall I felt my therapist did not understand my goals and had one technique he kept pushing in different ways. I explained this to my assigned therapist before requesting a new one, but by the time I was given new options I was too discouraged and frustrated to continue the program. I still get emails about talkspace despite requesting they remove my information and delete my account. So now I am writing a review.",0
"('3',)",Review Text 774: Do you take passport lol.  See my thing is why should people have to pay for help,3
"('5',)","Review Text 775: Couldn't even get past the login. Kept crashing. Tried restarting my phone, and uninstalling and reinstalling. Didn't help. 😒",5
"('4',)",Review Text 777: After i cancelled with in 48 hours of picking it up i was charged 128 despite having not used the service I didn't Even get the 30 dollars off I was supposed to.,4
"('0',)",Review Text 778: The Therapists all seem like they dont care.  his is a genius scam. I wish i thought of it.,0
"('3',)",Review Text 779: You have to be over 18 for this. I'm 17 so no help for me here even when I asked,3
"('6',)",Review Text 780: This is a teribble app  I am a teenager and I have been looking online to be able to talk to someone then this app tells me one I have to pay and two I have to be over 18 years of age that's just not right 👎,6
"('0',)",Review Text 786: Please do not download this app please do not download garbage app,0
"('0',)",Review Text 788: I uninstalled this app and am stuck with annoying ads from it,0
"('0',)",Review Text 791: The therapist was fine but they ripped me off $100 when I suspended my account.,0
"('0',)","Review Text 792: It don't reach out to teens, the teens are the ones who have most of the problems",0
"('3',)","Review Text 797: If you really wanted to help people, you wouldn't charge anything, let alone charge so much money.",3
"('6',)",Review Text 798: Why do we have to pay just for feel better?  Why do we have to pay just to talk to someone?,6
"('5',)",Review Text 800: Can't install it on Samsung S7. I've downloaded it and multiple times and it never gets installed.,5
"('0',)",Review Text 805: They are not responding to my request to cancel my account and charging my credit card.,0
"('6',)",Review Text 808: $156 a month?! Im not paying that much for someone to help me with my problems,6
"('6',)",Review Text 809: it says it is free then asks to put in credit card number and asks for $100/month,6
"('3',)","Review Text 2: Weird Asking many things from the person who are in need of help. I hate  this app. It may be the Best app for time killers. I won't recommend such  app. Brother, try to improve with help of feedbacks, apps should be user  freindly, a lay man who doesnt understand the process and techniques should  also be able to use it, specially such sensitive isssues where ppl come to  vent out, those shold be really easy, not this way.",3
"('3',)","Review Text 3: Edit 3: you should have been a comedian lol Edit 2: The developer is really sensitive and again trying to prove he is right.. and deleted his earlier comment and again added other comment. its sad when people's skill doesnt speak for them so they have to tell their age and experience. he is really kiddo mentally.  a really mature and wise person never behaves this way.  i would advice the developer to take some training in professionalism too, getting touchy and sensitive about criticism wont help in long run. thanks Edit 1"": the developer of this app replied something that shows his / her own mental instability. feeling sorry for this person. No developer ever replied this way. No professional sense, no manners, nothing. and defintly no willingness to take some honest feedback.  grow up kiddos, your project will soon collapse with your ego.   This is too complicated. And expecting alot from someone who is depressed.  So many constraints..put hashtags , minimum character , check your grammar  . Etc etc .. I was crying and wanted badly to vent out ..but it took me so  long to post a thing. Don't you guys know a person going through down time  asks for a quick way out ? Useless app",3
"('0',)",Review Text 12: I couldn't get past the misspellings an was really irritated when I hit the back button and it deleted everything I had answered!,0
"('0',)","Review Text 36: The Free Your Mind section of this app is nowhere to be found, which is the reason I downloaded the app in the first place. I paid for the premium upgrade twice but nothing changed. I then emailed the developer twice, requesting help and feedback. No response. Disappointing app and customer service.",0
"('0',)","Review Text 41: I have upgraded to premium version but cant see any advanced feature. The money had been deducted from my account but the application shows some kind of error.  I request admin to resolve it asap.	I liked the application and upgraded to premium but cant see any advanced feature added. Also, I got the notification from bank that the money had been deducted but the application shows some kind of error..pls resolve it asap. P.S. what features will I get in upgraded version?",0
"('0',)",Review Text 43: Could be nice app but forcefully shut down in my Samsung s.,0
"('5',)","Review Text 46: So sad! I really wanted to ty this app, but it won't even let me open it ;-; I downloaded it and tried to open it but it just closed out the application right away and doesn't even let me access it :/ I'm not sure what's wrong, I have plenty of storage space and my cached data is cleared too ;-; *sighs*",5
"('4',)","Review Text 47: Wanted me to create an account and give my email address, probably so I  could get bombarded with spam emails, no thanks, I'd prefer an option to  use without an account.",4
"('3',)","Review Text 3: This app crashes frequently, and the guided meditations are not helpful.  You're better off with a free podcast and a personal reminder/calendar to  help make meditation a habit.",3
"('6',)","Review Text 18: Not even 2 seconds after I've given them my email,BEFORE ive even tried the  app. a giant 'Uninstall Me' prompt appeared but it strangely said ""start  your 30 day free trial and then it's ONLY 13.99 a month after!""",6
"('0',)","Review Text 137: I've never understood why meditation has to start with observing my breath.  I breathe very well without coaching, and have done for years. During  allergy season, breathing is one of the things that causes me stress.  ""Listen to your breath - the whistling through your nose that prevents you  from using the library and spoils quiet moments in a theater. Feel your  breath - focus on that sticky, flappy feeling in your chest that makes you  wheeze and cough..."" I thought that maybe I chose the wrong topic or the  wrong guide, but I've listened to several guides and several ""topics."" They  are all about the glory of breathing. I'm deleting this before you send me  into a full-blown panic attack.",0
"('6',)",Review Text 147: I have emailed for the refund but still the refund process is not iniatied  everythough I used it for 2 week and cancelled it in free trial period  itself . Still simple habbit team have not refunded me the subscription  amount..this sucks very bad team ...,6
"('0',)",Review Text 152: Signed up to check it out and it won't stop sending me emails and  notifications. This needs to be off by default.,0
"('6',)","Review Text 162: I really liked my 1st 5 minute session, but I don't like that I have to  pay. I'll just go to YouTube for this which is 100% FREE BY THE WAY! 👿",6
"('6',)",Review Text 217: RUBBISH — subscription module for a simple task is very infuriatingly  unacceptable!!!,6
"('0',)",Review Text 276: Hacked my bank and took 100 dollars don't spend a dime on it!!!!!!!!,0
"('6',)","Review Text 616: Subscription amount has been deducted from my card today. But it was  mentioned on play store app that this app was free until 8 June 2018. Since  it is 10:50 of 7 June 2018 according to Indian Standard Time. So deducting  money from my card is wrong. I don't want any subscription, please return  my money immediately. Otherwise I will be forced to go to court for fraud  act done by you. I have already worte a mail regarding this to you get this  sort out as soon as possible. Update : My card details are doing it as  Unbilled transaction in process.",6
"('0',)",Review Text 701: Should not have to sign up for this app. There has to be a no sign up  option. Uninstalled,0
"('5',)",Review Text 738: I got charged 96 bucks for an app that didn't even work. This is a waste of  time and a lot of money.,5
"('6',)",Review Text 822: Initially really loved this app.  After 2 months tried finding more sessions.  Most we're quite pathetic.  Tony Muscara should have his own app,6
"('0',)","Review Text 849: Great app, only issue is that the creator stole the idea.",0
"('2',)",Review Text 886: I was really enjoying the application up until last week. It keeps giving me an error message saying Facebook log in failed which is super annoying. I've installed and uninstalled multiple times and nothing seems to be working.,2
"('6',)",Review Text 900: 250/ Per month is a steal in the day light. Basic step of meditation. Focus on your breath. Breath in and breath out. That's it. You don't want to pay these wanna bee's $50 a year.,6
"('6',)","Review Text 914: No notification of charge. Just auto charges. Uninstalled the app pretty much as soon as I downloaded because it is terrible. But still get charged because it lists on subscriptions. You might bank on people just auto-renewing, but it actually leaves a bad taste if the subscribers actually are not using the product.",6
"('5',)","Review Text 925: It was very promising, but I tried to do the very first 5-minute meditation a few times and each time it stopped in the middle of a session. It never happened with any other similar apps.",5
"('4',)",Review Text 954: Didn't know I had to pay after I used it. Too hard to delete account.,4
"('6',)",Review Text 973: Gotta pay money only one 5 min thing to do before u have to pay,6
"('6',)","Review Text 1216: I contacted the play store to have this purchase refunded but they will not assist me. Its been less than 48 hours since the free trial subscription ended, and i was charged for the purchase automatically",6
"('4',)",Review Text 1249: Another rubbish app that requires you to set up an account to use,4
"('6',)","Review Text 1338: This app charged me 2 days in advance. So I paid 90$ for a stupid app that's not even useful for me. It was just sitting on my phone because i have already forgotten about it as it was not effective. I had it on my calendar to deactivate by feb 7th. It charged me on feb 5th. So to trial users, be careful.",6
"('6',)",Review Text 1339: tried the app but let's face it - it's not  Headspace or Calm  that I have lifetime too or Insight Timer that I is free but I would pay $$$ for. still I want to like it.  that stopped when I saw owner on shark tank begging for so much $ yet had been in business well over year.  they dismissed her plan and so did I . then emailed her and got no reply so I will unistalll. not customer friendly.,6
"('2',)",Review Text 1360: I liked this app so i bought the year. however ......3 days later IT DOESN'T WORK. at all. every meditation stops at 6seconds. fix it or i want my money back,2
"('3',)",Review Text 1369: Been charged £87.99 without any notification. DO NOT DOWNLOAD THIS APP. Feel it's a disgusting practice for an app whose intention is to give people piece of mind.,3
"('0',)",Review Text 1383: I hate it.I thought I would like it but i uninstalled it imediatly it sucks.,0
"('0',)",Review Text 1477: You should be able to opt-out of the intro at the start od every meditation. It's beyond annoying. Would subscribe if this could be switched off. Not only does it play but it plays at a much higher volume than the meditations themselves totally breaks your relaxed state. I'll stick to the competitors for now,0
"('5',)",Review Text 1491: There are constant tech problems. The meditations won't load until the app restarts. I pretty much have to restart my phone every time I want to use the app,5
"('6',)","Review Text 1500: Beware if you sign up for a free trial of simple habit. While I could only see them talking about a monthly subscription, I was charged $119 for a whole year subscription after my free trial was over. In the faq area it says no refunds. In the end customer service was very nice and refunded my money...and the app is great, I think many people might get stuck unintentionally paying for a whole year without noticing or thinking they can't ask for a refund. Not a great business practice in my opinion. Other than that, the app was very good. If I could afford a whole year I would. After seeing her on shark tank I wanted to support but think they should rethink this shady practice. I could have possibly let a month to month subscription slide for awhile...not a year at once.",6
"('5',)",Review Text 1504: In theory it's amazing with all the sections and subsections for every situation and part of the day. However I spend most of my time watching the dots trying to load which makes me more stressed! I have my WiFi on and still most as inaccessible.,5
"('0',)",Review Text 1507: This app is extremely overpriced. Calm and headspace are 50% cheaper than Simple Habit. I'm disappointed,0
"('0',)","Review Text 1509: This app seems promising. However, on my Pixel 2 (Android 8.1), it just crashes too much to be considered minimally functional, esp for a paid service.",0
"('0',)","Review Text 1510: Might be a decent App, however it forces you to login via Facebook or create an account, so I deleted it without even opening it, why do you need my personal details? Knob off!",0
"('0',)","Review Text 1512: In Google play it is advertised as 50% off for a year, however in the app it's listed for $95.00.... ARE YOU SERIOUS, THIS APP IS NORMALLY $200.00 A YEAR?????  THAT IS INSANE!",0
"('5',)",Review Text 1530: Wont even open. Wasted valueable time in my morning routine whilst i downloaded a different app.,5
"('0',)",Review Text 1595: Requires you to set up an account before allowing you to access the app's content.,0
"('0',)",Review Text 1747: Does not support offline operation.  Requires creating an account with an email address.  Completely unnecessary and unacceptable for such an app.,0
"('6',)",Review Text 1796: No way I'd buy the full version if the free version won't even work. I'll pick a session and it will be on the loading screen and not do anything. I even left it loading for a few minuets thinking it just needed more time since its the free version and I got nothing. I've had the app for three days trying it at different times of the day with different meditation types and I only got it to work once....very disappointing....you shouldn't pressure people into buying the full version if you can't get the free version right.,6
"('6',)","Review Text 1798: Decent app but horrible business model.  13.99 per month for meditation is insane.  They don't let you buy individual meditations or have a one time payment option to get them all.  There are free apps or better yet just get a meditation book, nothing here is worth what they are asking.",6
"('6',)",Review Text 1829: SOOOOO EXPENSIVE! I don't know when or how but I was charged $95.99 without a refund. I may have clicked the trial but if you don't remember to cancel before then you are screwed! I'm so mad.,6
"('6',)",Review Text 1838: Talk about sticker shock! The idea of paying nearly &100/year doesn't make me feel very zen D:,6
"('2',)","Review Text 1839: It takes way too long to load and half of the time doesn't work, it only worked for one day and stopped the next day.",2
"('0',)","Review Text 1848: It was good but the moment I bought the membership it started failing, the audios don't play well, the app stops, it only plays 10 seconds and repeats it for 5, 10, 20 minutes, I feel I lost my money, I'm very disappointed with this app",0
"('0',)","Review Text 1860: App is terribly designed, and the creater ""Yunha Kim"" is just a gold digger looking to make a buck.",0
"('0',)",Review Text 1906: Lady from shark tank isn't even a teacher on the app.... hmmmm. Maybe they were right.,0
"('6',)",Review Text 1909: $10/month. I might pay a one time fee of $20. No more.,6
"('6',)",Review Text 2076: It was very interesting but to pay almost $100 a year ... Not worth it. I'd rather find beginner meditation for free online. Cool app but just not worth it.,6
"('6',)",Review Text 2321: Worst meditation app ever ... all the premium content is EXPENSIVE! It appears that Mark Cubans Gold Digger comment was spot on! These people only want to make more and more money for their Silicon Valley Godfathers! What have happened to this world?,6
"('6',)","Review Text 2323: Don't even know how to express how dissappointed I am. I knew this app has some paid features, but I assumed those were extra or something. But then suddenly, almost all the meditations I already did got locked and I'm being asked for money. No thank you. I would have happily subscribed one day, but I'm disgusted by this method of getting money. Rather than making someone dependant of your servicr and then suddely taking it away and asking for money, wouldn't it be better to make people love your service so much that they themseles want to ask for more? Uninstalled and goodbye...",6
"('5',)","Review Text 2329: Update: There has been no update and I'm going to delete this app and stop my subscription. This is wasting time in my day trying to get the app the load and wasting space on my phone.   Original review: (9/25/2017) I would love to rate this five stars because I enjoy the meditations, but the app is so glitch in Android devices that I just can't. I have to exit out of the app several times in order to load a meditation and there's no explanation as to why the meditations Jay don't load. Please fix and I'll rewrite this review.",5
"('3',)","Review Text 2330: Thanks but this didn't cut it for me, especially if you're trying to help people get started into meditation  there are plenty of free ways to do that. Google!!!",3
"('6',)",Review Text 2341: Liked the free stuff till the whole app stopped working after a month.,6
"('0',)","Review Text 2350: Ordered it on Saturday, paid, couldn't get past day one because app kept freezing",0
"('6',)",Review Text 2376: I was charged early before they said they would charge me for a trial! Very upset about this and need to be refunded immediately.,6
"('2',)","Review Text 2403: Constant spam emails, often doesn't work. Very disappointed. Supposedly removed from mailing list but still getting spam. Just uninstalled it, hopefully that works. Too bad, it sounded wonderful but wasn't.",2
