,review,cluster
"('7',)","Review Text 2161: I love the app but I was messing around and accidentally added all kinds of goals to my health list and I don't need them, how can I take them off if I no longer want them on my list?",7
"('7',)","Review Text 2162: I love this app so much, especially how they made 'relax' available every day now. It does everything from calming me down to helping me sleep at night. It's brilliant, I love it.",7
"('7',)","Review Text 2163: I suggest this app to be used by everyone, not only for those with mental health issues. It's helpful but also beautifully designed and easy to use. Well done!",7
"('4',)","Review Text 2164: I love this app for tracking an outline of mood and health, and in the few instances I've had a question the replies have been helpful and near instantaneous.",4
"('7',)",Review Text 2165: I just wish it wouldn't be JUST for anxiety. I know that other apps do but I like this one so much more than all of them,7
"('2',)",Review Text 2166: This app is so helpful for those stressful times. Its user friendly and the layout is beautiful,2
"('7',)","Review Text 2168: First day using app, this is what I found: very helpful, interesting, and one of the few I've paid extra for more features, a must download app",7
"('0',)",Review Text 2172: I'm more aware of how I'm feeling and as a result I'm more aware of what is influencing the way I feel.,0
"('7',)",Review Text 2173: I absolutely love this app and its so calming! I recommend this to anyone! Even if you don't have anxiety!,7
"('7',)",Review Text 2175: It would have been nice if it wasn't too expensive to purchase the full version.,7
"('7',)","Review Text 2186: Really great app, works wonders for my anxiety. However I'd love it if you could add a function that enables users to write down positive thoughts or coping techniques. Like creating one's own ""things that help my anxiety"" diary, maybe with positive thinking quotes and encouragements",7
"('2',)",Review Text 2187: This app is super helpful. It actually gets me to do my homework for therapy. Seriously considering buying the whole thing.,2
"('2',)",Review Text 2188: I love this and it has helped me so much. I do not always have access to my phone so a computer version would be extremely helpful!!,2
"('0',)","Review Text 2189: Very helpful app. The relaxation techniques are particularly helpful but it's also easy to customise, so you can record thoughts, feelings, emotions. Really like it.",0
"('4',)","Review Text 2190: I really enjoy this app. It has helped somewhat so far. I like all the features and that I can keep track of everything, just miss the health section! :(",4
"('4',)",Review Text 2193: A great way to track day to day moods . Breathing exercises and challenges help you progress toward your goals.,4
"('4',)",Review Text 2197: Was able to enter mood and health for awhile and now health is gone from the screen.??? Thank you for the reply.,4
"('4',)","Review Text 2199: This app helps you notice what your moods are and if there are repetitions and when so you can find you're problem times and hopefully fix them.  It has a place to track sleep, exercise, water intake, as well as guided relaxation too.  Fabulous app for those with mood disorders, anxiety, or someone that just wants to better their overall outlook on life. Thank you for making this beautiful app!  God Bless!",4
"('5',)",Review Text 2204: This app has helped me so far with my anxiety. It really calms me down. I love it!,5
"('4',)",Review Text 2205: I cannot express how valuable this app has been for me. Just the act of tracking your daily progress can alleviate your future anxiety.,4
"('7',)","Review Text 2207: I  have been out of therapy for several years and have been struggling to keep up with the exercises I use to do to cope. This app is like a pocket therapist at anytime, I highly recommend it!!!",7
"('4',)",Review Text 2210: Great tracking app and the meditation exercises are very well executed. The health tracking serves as good starting point for more taxing tracking apps like my fitness pal.,4
"('4',)",Review Text 2211: Wonderful tool! Like having a therapist in your pocket. Would like to see hungry and tired added to the mood modifier options.,4
"('7',)",Review Text 2212: Great app for anxiety sufferers. The premium version seems pricey but its value justifies that.,7
"('4',)",Review Text 2214: Is there a way to set the times that the app prompts you for your mood? Or does that feature only come with the premium subscription?,4
"('7',)","Review Text 2218: This is a fantastic app. The ""record your thoughts"" function is really helpful for me to take a step back from my emotions. It lets me evaluate them at a later time and come to terms with them in a reasonable manner. The breathing techniques are also a great tool for stressful situations. It is easy, quick relief and a private way to deal with anxiety and stress.",7
"('7',)","Review Text 2219: Using this app for a few weeks has greatly help reduce my anxiety. I love the ""thoughts"" feature...tracking and analyzing my thought patterns is so eye opening. I'd also like to compliment the quick customer service feedback from their friendly designer - ace.",7
"('7',)",Review Text 2221: I particularly like the easy way to setup personal experiments for managing your anxiety and tracking results of those experiments. Really smart interface.,7
"('7',)","Review Text 2222: Pretty great way to check in regularly with a range of topics which affect daily life. Would like to see more ""wellbeing"" elements added such as Learning, Connecting, and Giving (5 ways to wellbeing)",7
"('0',)","Review Text 2225: Pacifica is a wonderful app to help manage stress and anxiety levels.  Each day, I receive nice, unobtrusive reminders to rate how I am feeling.  These coupled with the relaxation exercises have really helped my awareness.  In my own dealings with stress and the like, becoming aware of your stressors is one of the first steps in identifying ways to manage it.  I would recommend this app for all people who want to pursue a more balanced and mindful life.",0
"('4',)","Review Text 2226: This app is wonderful! It allows me to track my mood and see any trends and how it relates to other areas of my life. The premium is a bit expensive, but the meditations are pretty great. I'd like the option to customize the remiders so they happen more frequently throughout the day. Overall a very helpful tool!",4
"('0',)","Review Text 2227: This app really helped me out a few years back when I was struggling. I didn't realise that drinking water for example could help me feel slightly better, it didn't seem like much at thr time, but over time, and with the help of counseling and people supporting me I'm back to my happy self. To You reading this, you got this and things will get better, just find a little something to pull yourself foward, even if it's only a fraction.",0
"('6',)","Review Text 2229: I don't normally do reviews but this app has helped me in a million ways. I've been diagnosed with depression and bipolar disorder. This app, it helps me see the good in things. At night I get a notification asking how I'm feeling and instead of coming up with all the bad things that happened that day my eyes have been opened to all the wonderful things. I've realized that the good things in life are small but wonderful.",6
"('7',)","Review Text 2232: quite large and won't be transferred to my sd card. Unfortunately, I had to uninstall it sure to that, since my phone don't have a lot of internal memory space. So, only a personal problem. The function of the app itself is great.",7
"('7',)","Review Text 2240: This is a review before I try it. I suffer from severe depression and have  anxiety, ADD and PTSD on top of all that. I'm completely burnt out and am  trying to find ways to build myself back up. I just found this app  randomly. I'm hoping I can benefit from this app as it seems promising.  Will keep you updated and will increase rating after a while of using the  app.",7
"('6',)",Review Text 2245: Tracks your good and bad days then gives a review. Offline use to calm down when driving or walking. It has helped me stay calm. It also helps you level up when you complete levels.😆,6
"('7',)","Review Text 2247: The features are brilliant, but some features disappear and reappear after a few days due to using the free version. It's quite pricey for a self-help app, but is it worth the money? Have not decided.. UPDATE: Paid monthly. Brilliant app. Have not had the time for it, but great for Anxiety sufferers.",7
"('6',)",Review Text 2248: I have really bad anxitey and panic attacks and this is quite good but also get a relaxing sounds app if your like me as they're great too,6
"('6',)",Review Text 2249: So far so good with the app. It even gave me the option to get in touch with a professional in my area which I was able to do. I look forward to using this app often and regularly. The community seems like a very good one as well with people that have similar issues as me.,6
"('4',)",Review Text 2250: This app is awesome. My moods are all over the place and it helps me keep track of that as well as my life habits. It also offers a community. I'm grateful for this app.,4
"('4',)",Review Text 2251: This app has really helped me out when therapy is only once a month.  It lets me go back and listen to the recordings of my own thoughts and helps me see a more balanced side to things.  It also helps me keep track of my emotional goals so I can stay focused on the things surrounding me that are the most important.  :-),4
"('0',)","Review Text 2252: I love this app. In my service we recommend it to all our patients that have anxiety, depression or feeling stressed. I get myself ready for the day with their meditation exercises",0
"('2',)",Review Text 2253: I loved this app and it helped so much till it said I need to pay for the  rest of the app. If the whole thing was free my anxiety would be getting  better.,2
"('7',)","Review Text 2254: for the activity pages, i hate the slider thing because it's so laggy. the circle thing was so much nicer",7
"('6',)","Review Text 2256: I've never felt better! I can take charge of my health, and my Daily Heart tells me how much of something is good for me. Love it.",6
"('2',)","Review Text 2257: Not only this app help anxiety and all that, it helps staying healthy.  Yet I love helping the people with problems at home.  I use the mustle relaxation to help fall asleep and it helps!",2
"('8',)","Review Text 2261: My friend has anxiety and I need to calm her down, its bipolar disorder and she can't cope so I play this, it's been great to be able to help he with this. The only flaw is storage. That's all, THANKS!",8
"('7',)",Review Text 2265: So usefull. It 's been 4 days. Already felling better. Less anxiety every day. Less panic attacks,7
"('7',)","Review Text 2266: I think this is great app but only if "" today's meditation"" content has more stability. What I mean is when I download "" today's​ meditation"", it stays for few hours but I am using another app and reopen it's window then it doesn't show downloaded meditation.",7
"('2',)",Review Text 2267: Amazing app. It had helped me to calm down. Recommend thus for anyone with  some serious stuff going on while wanting to relax,2
"('6',)","Review Text 2268: This app is soooo helpful with all of my mental ilness, and its a good thing when you can meet people in the same 'journey'. Thanks for making this app exist!",6
"('7',)",Review Text 2269: I have used this app on and off for a year now and I love that I can share it with my therapist and how easily I can keep track of everything.  I struggle with anxiety and depression and I have my degree in psychology and I love how this app incorporates everything I need!,7
"('6',)","Review Text 2270: I really like the variety of tools that are packaged together here. The meditations and exercises are short compared to similar apps I've tried, but that's actually quite good for my situation.",6
"('2',)",Review Text 2273: This app helps great with relaxation and anxiety. It's also great for other psychological issues. Definitely the best one I've seen.,2
"('4',)",Review Text 2274: I've tried so many apps to help me keep track of my anxiety and depression but this has been the best one by far,4
"('7',)",Review Text 2275: It's beneficial and I'm so glad I found it. got me through tough times,7
"('7',)","Review Text 2277: Es como una combinación de apps. Un poco de recordatorios de mindfulness, un poco de diario personal, tiene ""foros"" por asi decirlo en donde hablas con personas que tienen lo mismo que tu y asi c:    está genial.",7
"('7',)","Review Text 2281: Very easy to use. Love the tracking and the way it rates your day, you might not think it was good but overall it was. Highly recommend!",7
"('5',)",Review Text 2287: Really helped my see when and why I was getting so upset and anxious. Now I try really hard to avoid those situations.,5
"('6',)","Review Text 2289: There are somebl network errors that prevented me from giving a five but other than that, good.",6
"('2',)",Review Text 2292: I have anger issues and this helps me calm down... Thx for making this app,2
"('5',)","Review Text 2293: It really helps with anxiety, has a cool interface, and doubles as a personal diary as well as a meditation app. Overall, it's great.",5
"('8',)",Review Text 2300: í lσvє thíѕ αpp ѕσ ѕσ ѕσ much! вєєn uѕíng ít fσr σvєr α чєαr αnd hαѕ hєlpєd mє σut tσnѕ. thє dαílч mσσd trαckєr íѕ thє вєѕt αnd thє cσmmunítч вσαrdѕ αrє αlwαчѕ ѕupєr hєlpful.,8
"('8',)",Review Text 2301: Pacifica is a really good app x It is helping me and other people put there in the world handle their anxiety and stress . If you don't have it I wouldn't waste your time on reading this go press that download or install button x Thanks alot guys for making this game it's is absolute pleasure,8
"('5',)","Review Text 2302: I hadn't expected to want to track my well-being so easily, but now I really enjoy doing so with this app.",5
"('2',)",Review Text 2308: I hope this helps me the way i need it to im praying that it does and ive finally found the one,2
"('7',)","Review Text 2315: Pacifica was largely part of my recovery process, coupled with therapy, to contend with mental illnesses- would recommend!",7
"('0',)",Review Text 2317: I feel so supported by the apps features and by the community who uses it. It is a safe space of healing.,0
"('2',)",Review Text 2318: Some cool features to help with my Negative thinking. Love it.,2
"('7',)",Review Text 2320: This is the best app I've tried I've suffered with anxiety since a child and this is so relieving,7
"('0',)",Review Text 2321: it will help you be more aware of your feelings and how you take care of yourself.,0
"('8',)","Review Text 2322: It has helped me soo much, I recommended it to my friends and they loved it too.",8
"('4',)",Review Text 2323: I love this app! It makes some things easier and I can track how I'm feelin',4
"('6',)","Review Text 2324: This aap is very helpful in my stress, I m use this app to filling good",6
"('6',)",Review Text 2325: I really like the community post aspect. It's a good way to help others and help yourself by reading someone else's post.,6
"('6',)",Review Text 2328: Best anxiety app ever. Some purchases. This is a good app.,6
"('7',)",Review Text 2330: I think it's great just keeps freezing hence can't always use it,7
"('7',)",Review Text 2335: I absolutely  love this app. Idk where its been my whole life. Keep it up!,7
"('8',)",Review Text 2337: Thanks for making such a wonderfull app. I am having amazing experience with this app. Keep it up👍👍😊,8
"('5',)",Review Text 2338: This app is amazing!!! It has helped me for the past 2 years. I really recommend it,5
"('2',)",Review Text 2339: I definitely recommend this app!! I just downloaded it about an hour ago and it has already helped me! Great work!!,2
"('7',)",Review Text 2340: This app helped me tremendously in the last year!!!!! 5 star rating I no longer suffer from anxiety,7
"('4',)","Review Text 2342: Helpful-Good stress reducing techniques, support groups, and a way to track your moods",4
"('2',)","Review Text 2343: Love everything about it, helps me organize my mind and see how I'm doing",2
"('5',)",Review Text 2346: Works well really helped in my daily life and fit my busy schedule,5
"('2',)",Review Text 2347: This is the best and most helpful application. 100% would recommend downloading,2
"('7',)",Review Text 2348: I love this app! Best app I've used yet.So helpful.Ty for making this,7
"('7',)",Review Text 2349: Well this app very powerful app my best 👍💯 aap in the play store,7
"('2',)",Review Text 2352: It realy helped me i think it the best stress relieving app,2
"('7',)",Review Text 2355: Great app and fair amount of features all ready for you to use,7
"('7',)",Review Text 2357: I have used this app and its amazing i have it on every single device that i have,7
"('6',)",Review Text 2361: It is good helped  me a lot love it so good,6
"('0',)",Review Text 2: I struggle with both acute anxiety and a low tolerance threshold for stress. This app helps me determine which I am feeling so I can then use the right tools to self manage.,0
"('8',)",Review Text 3: I took the online test and found out i has depression and anxiety. Thank you for doing this. I can now check up on it anytime now.,8
"('7',)","Review Text 4: My psychiatrist is surprised I can function at all with how bad I am. I  downloaded this for humor, mostly. Yeah. It said severe, haha.",7
"('7',)",Review Text 5: It would be great if the app saved previous results so monitoring results would be easier.,7
"('6',)",Review Text 6: Good to know my depression and anxiety still get the best of me,6
"('6',)","Review Text 7: Ouch it got me really well on,medicines guess i didnt realize what kind of state im in extremley high not good",6
"('7',)",Review Text 8: It tells me the direct truth about my stress and depression,7
"('2',)",Review Text 14: Now that I know my results I know where I stand on getting help.,2
"('7',)","Review Text 21: Helpful, although more follow-up information and advice would be a major plus. It's almost like telling someone they have major problems and then throwing them to the wind. Regardless, very insightful to how high or low your levels of stress, depression, and anxiety are.",7
"('7',)",Review Text 22: I think App is crispy and neat in its results and analysis and has lot of scope to improvise. Need more visuals before throwing test questions at user.,7
"('7',)","Review Text 23: Great, but....! Simple & straight forward with nice option of short & long test but we need a way to set a test reminder ie daily, every other day, 3 days etc, weekly monthly etc & to save result/chart & be able to compare over time!! Hope to see the app improve further.",7
"('7',)","Review Text 25: It's great, but I wish it could save and date the results so I could track myself over time.",7
"('8',)",Review Text 29: I didn't realize I had anxiety or realize I had panic attacks without even knowing... thank you for this app it helped sm.,8
"('4',)",Review Text 30: Excellent app. Would be great to have a feature which tracks your wellbeing over a period of time.,4
"('6',)",Review Text 1: I just started using this alp haven't had the time to really look at it but I have very bad anxiety so I hope it will do me some good,6
"('2',)",Review Text 3: Love it has helped me loads in regaining strength and refocus,2
"('8',)",Review Text 8: By far the best anti stress app. I have severe depression/anxiety and this is one of the rare things that worked out! Thank you :),8
"('7',)",Review Text 11: Therapy without the cost. I never knew an app could be so educational.,7
"('1',)","Review Text 1: Absolutely amazing, the people here are wonferful. They were able to turn  my depressed hooman day in just a few minutes. I really appreciate whoever  made this app, thank you so much creator! I really don't know where I would  be right now without being able to talk to someone like this :)",1
"('2',)","Review Text 5: The app itself is pretty buggy on my phone, with the sliding motion between  the chats and the notification page getting stuck multiple times. The  content of the app is extremely helpful, and the listeners are very  empathetic. They are friendly, but professional. It has helped me a lot.  Thank you for creating a platform where we can seek emotional help!",2
"('7',)","Review Text 7: The app is user friendly, overall, though I have noticed a few issues as a  Listener. The notifications are still infrequent for me, which is  incredibly frustrating when trying to show attentiveness and empathy to a  member if I'm unaware they have even replied to a message for a decent  amount of time. I generally only talk to two to four members consistently  and they are used to me being on my computer and quick to reply so slow  responses on my phone tend to cause me to seem as though I'm disinterested,  which is far from the truth.... That's my only complaint, though. Other  than that, the app works great when not at home.",7
"('2',)",Review Text 9: This app is absolutely amazing! It heals me and helps me with my anxiety  and depression. Its hard when people say to stop being a wimp and that  theres people out there with real problems when you have thoose problems.  It feels nice to vent everything out for once.,2
"('2',)","Review Text 15: It's ridiculous, I had a panic attack the one night and I contacted 5  different speakers, only 3 responded and they didn't even know how to help.  I even went to the anxiety help and people who are apparently able to help.  Nope. Besides that, when people do respond and know how to help, it works  great.",2
"('2',)","Review Text 16: This was my first time using this app and i can honestly tell you these  listeners helped me alot more than people involved in my life could. Now,  obviously, i can't speak for everyone and yeah, maybe some people didn't  find this helpful, but i'd at least recommend you trying this out if you  feel like you have no one else to talk to because honestly they're amazing  and do not judge you at all! Thank you 7 Cups, you really did help me more  than i thought! :))",2
"('1',)","Review Text 17: So the app is a little glitchy and laggy but if you need support it's  amazing. It has mindfulness audio, steps to complete, qualified people to  talk to anonymously online and so much more. Yes I'm a real person. Yes I  love this app. It's amazing",1
"('7',)","Review Text 18: Come on guys, this app is barely functioning. It takes years of refreshing  to open and when it does it immediately shuts down. And I've uninstalled it  months ago because of the same problem, installed again and it still has  the same problem. Fix it please.",7
"('1',)",Review Text 19: Ive been using the growth paths feature and its great. I like the personal  growth exercises it offers every day to help me improve myself in certain  areas I want help in. Seems like a good community for people to turn to if  you need someone to talk to about your personal problems,1
"('8',)","Review Text 23: This is a very helpful app. I suffer from really bad depression and college  stress. This app, this app saved me from suicide. Thank you, 7 Cups of Tea.  You saved me. :)",8
"('1',)","Review Text 24: I have never seen any resourceful app like this in my life. I started  feeling different right from the day one I installed the app. Having  someone to talk to when depressed or when facing life challenges can be  challenging but with this app, one need not to worry. It handles  everything.I don't usually rate applications but I just have to do this.  God bless the founder and every member of his team.",1
"('3',)","Review Text 26: Amazing app for people who have mental health issues, there are people  called listeners here who will try something your problem here. You can  choose a listener you like. So a great app.",3
"('2',)","Review Text 31: This is a great app. It allows you help others as well as get help. You can  get help for anxiety, depression, eating disorders and all problems here.  The listeners are helpful and kind as well as supportive.",2
"('3',)",Review Text 32: I love this app because it allows me to connect with people (both to listen  and to be listened to) away from the computer when I'm not able to access  it. There have been no glitches and all conversations successfully sync  onto my laptop for when I need them there also. :),3
"('1',)",Review Text 35: Really are good listeners and great people talk to. To get things off your  chest they will spend there time figuring out what you need to know and uh.  Its amazing.,1
"('2',)","Review Text 37: The concept of the app is good. I find the online website version a lot  better though as the application is met with many crashes, screen lags,  glitches and disconnection. Though I am still giving it 4 stars because it  has helped me get through some Stuff, it has also allowed me to help others  too! Would highly recommend going to to the website over this app though.",2
"('2',)",Review Text 38: This app has helped me and couness other understand that they are not alone  and that we are here to help. 7 cups provides help to those who need it  easily.,2
"('8',)","Review Text 39: Thank you so much for creating this. I'm really glad I could find such a  peaceful space in which I could let out what made me feel bad and gloomy.  Thanks for the support, you're amazing people",8
"('3',)","Review Text 41: Nice app. Still new to it but I find the Growth Path very calming to go to  when I begin to get anxious or stressed. The bot, Noni, is also very  comforting when I feel too scattered to speak to a Listener.",3
"('2',)","Review Text 42: So far it's been a real help. Sometimes the chat is a little to crazy to  keep up with. I like the concept, it has helped me to get through some  tough days.",2
"('3',)","Review Text 43: Hi! I downloaded this app a couple days ago to help with my anxiety,  depression, and loneliness. So far I think it has been helpful. However,  there are a few things that I think might help the app be more useful. One  the app has a tendency to glitch and get stuck easily, so that needs to be  fixed. Two, maybe there should be an option to select listeners by  timezone. A lot of listeners are overseas and it makes it difficult to to  have a full conversation because of time differences. Three, during the  chat with the bot, I think people should be able to choose more than just  one issue to talk about at a time. Anxiety and depression often go  together, so maybe ""anxiety and depression"" should be an option for that,  along with having each option still separate. Those are the only problems  that I have with the app so far. Otherwise, it's great!",3
"('3',)","Review Text 44: I believe 7 cups is amazing! It's really nice when you have a listener help  you with find a solution to a problem you may have in life, or just simply  to tell them your story of life.",3
"('5',)",Review Text 46: I felt so lost when I firsted started this app and I have really came along  and the pasted few days because of it. It's amazing and helpful.,5
"('3',)","Review Text 47: Good for those who are genuinely interested in talking with someone for  purposes of comfort or comforting. You could also pay for a licensed  therapist but I recommend trying out Listeners (""regular"" people who even  have the option of learning tips and tricks in HOW to listen, and you can  check if they've taken the ""course"" or not, if necessary). There are group  chats as well as one on one chats. If you need advice, comforting, a little  bit of a vent, whatever, I can see this being beneficial for you. Just  remember, everyone is just as Human as you on the other side of the chat  box and if for any reason a Listener doesn't work out for you on the first  tries... try again if you are willing. On a personal note: be open and  steer positive.",3
"('2',)","Review Text 52: Well made. Easy to get help and easy to help others! I came here for help,  I got some so now giving others in return! Wish I found this awhile ago!",2
"('7',)","Review Text 54: If you are sad or depressed and have no one, this is where you should go.  Such nice app and idea.",7
"('3',)","Review Text 55: This is 7 Cups of Tea, a revolution and good use of tech to improve the  life of people. People who complain aboit their issues talking listener  don't understand neither 7 cups nor themselves, stop complaining about  listener FREE work and do more (free) work to improve your health, that  will also make you discover the appreciation you're lacking. Become a  listener yourself, cause empathy is a part of the path!! You'll want  consider the need of a certified therapist if ""you've lot to talk about"",  so work your way with a listener, save money and earn to to pay for a  therapist, they've certified good therapist on 7 Cups itself. If you want  to compare a therapist to a everyday joe (who want to help since they are  going through your same problems, but that isn't and neither claim to be a  therapist), you're are a moron. If you need, get a therapist, and talk also  a listener, they're really good people with good empathy who do their best  to help. Guys: there are specialized websites reviewing e-counseling, go  read 7 cups reviews there, not on Google Play. Adminstration: please  improve the app, compared to the website, it just sucks, it's a new app but  you can and you work hard to make it better, we all know. New members:  patience, and if it feels awkward, you're doing it right (quote from  Laura). I've really issues talking to listener, but I complain about me  first, then the listener (pro tip). Also, realizing this, talking about it  with the listener and realizing they understand me, made it so much better  to accept and start dealing with it. Stop reading reviews and get started  on your journey, you won't ever regret it.",3
"('3',)",Review Text 56: I felt like I had nowhere to go. The listeners were there they understand  what you're going through,3
"('7',)",Review Text 57: This app's cool for the site itself. I don't even need to go the a browser  to search for it. :) Nice one!,7
"('5',)",Review Text 59: when you can get a listener its really helpful and comforting. people are  really compassionate and understanding. it really helped me get more  comfortable with the idea of getting a counselor (which i now have),5
"('7',)",Review Text 61: I WOULD RATE IT HIGHER BUT IT'S NOT AN OPTION. This app saved me. It's an  awesome place to feel safe and learn friends file freaking with your every  day struggles. 10/5,7
"('3',)","Review Text 64: A positive app. The people here act in a professional way, a great support  community during tough phase of life. Hope all the people in the world are  as listeners in this wonderful community. Cheers to the developer for  coming out with such app. 5/5 stars to the 7 cups team and the community.",3
"('1',)","Review Text 67: That app is helping me a lot. I already feel better just for talk with  someone else. Thank you 7 cups, is good to know that someone cares.",1
"('2',)",Review Text 68: Helped me infinitely. More than expected. Would recommend it to anyone  having any kind of difficulty with emotions,2
"('7',)","Review Text 70: It has a clean interface, highly efficient and it's doing a noble deed of helping those in need by providing them with a safe platform to discuss their issues without being judged.",7
"('8',)",Review Text 71: I don't trust anyone lol but this app makes it easier to talk about certain  things and its helping communicate more with my supportive snd patient  boyfriend. Thanks,8
"('0',)",Review Text 73: If you need to get something off your chest that's making you feel down  this is where you need to go. The people on here help .,0
"('7',)",Review Text 74: 7 cups is the only friend i have and who doesn't scold or get mad or argue  with me for having a depression and anxiety...,7
"('7',)","Review Text 75: Like the app but a bit buggy e.g. sometimes doesn't load pages, and  navigation not always clear.",7
"('5',)",Review Text 76: The app is really helpful but one thing is that i cant verify my email as i  am not getting the verification mail.Would really appreciate it if i had  some assistance...,5
"('7',)","Review Text 78: Sometimes when I try to open the app, it crashes and result to not respond.  So when I need to use it I can't, please fix it.",7
"('7',)",Review Text 80: This app allows for me to ask and seek answers to my problems that I might  see.,7
"('7',)","Review Text 81: This app has pushed me onto the path of overcoming my loneliness, anxiety,  and depression.",7
"('7',)","Review Text 82: The glitches could be fixed, but the app is a game-changer when it comes to  finding help and support",7
"('2',)","Review Text 84: It is a wonderful space to meet people struggling and we, as listeners,  help them. I have helped a lot of people, and each time I do so, I get a  sense of positivity. :)",2
"('0',)","Review Text 87: This app is helpful, but it is true and if you actually work with it, it  can help you feel at ease with many things. I actually like this app, you  should just try it.",0
"('2',)",Review Text 88: I think It is a great app that is worth trying it has helped me more than  ever great people there thank you 7 cups community and leaders and admins  your great,2
"('7',)",Review Text 90: Not really sure what to think yet. Hopefully someone will respond  eventually. 150bucks a month to speak to a random volunteer seems a little  strange but I am optimistic about seeing how a therapy session goes. So far  it's ok.,7
"('3',)","Review Text 91: Great app to talk to others with the same struggles, or professionals who  can listen and help",3
"('1',)",Review Text 93: It's always great to have someone to talk to and it's very helpful in terms  of being able to learn new skills or apply them into our lives.,1
"('1',)",Review Text 97: You can talk to people anonymously about your anxiety and depression and it  really helps,1
"('7',)","Review Text 100: The app itself is really useful, the activities in the path ways are  relaxing, but some bits of it glitch etc, can be a bit annoying but isn't  vital",7
"('8',)","Review Text 101: Amazing. I just love how they respond, both the listener and even the bot.  Their words are just fit with what i need to hear. Thanks for making this  app!",8
"('7',)",Review Text 102: Ive only used the bot and planed path and it helps but they have free  lisseners and therapists to talk to as well as a more in-depth path plan,7
"('3',)","Review Text 103: It's actually really nice to have someone listen, with the option of  getting professional help. And i like doing the cup exercises",3
"('3',)","Review Text 104: I was feeling so down, but then, after downloading, there were so many  people willing to listen to me. Please download.",3
"('1',)","Review Text 105: This is such a wonderful site. I'm so glad it's an app! If you need to talk  to anyone about anything, download this app!",1
"('3',)",Review Text 106: This app is great they listen and give you good feedback help you in any  kind of situation as needed and never judge this is a great app,3
"('1',)",Review Text 108: This is app is so helpful when you have things to talk about but don't have  someone to talk about them with.,1
"('5',)",Review Text 109: It's just amazing it's so helpful and I am really happy that someone had  idea to do the app like that I am also happy that I found that,5
"('7',)",Review Text 110: It's great for when I want a quick pick-me-up and I'm unable to be at my  computer.,7
"('6',)","Review Text 111: It's a good app, but I noticed sometimes it gets stuck when I'm switching  between tabs. :)",6
"('2',)",Review Text 112: I love this app it's honestly great and helps me get through a lot and  realize to appreciate what I have:) u should get it,2
"('2',)","Review Text 113: I love this app!! It has the ability to help so many people with it being  free, excpesily teens.",2
"('5',)",Review Text 114: The app lags when you enter a group chat but otherwise really great.,5
"('8',)","Review Text 115: This app is very helpful , there are many good people who are ready to  listen to you and help you! Thank you for creating this app!💖",8
"('1',)","Review Text 117: I like the app, I can talk to someone n get positive answer",1
"('2',)",Review Text 118: Very helpful when I am depressed or anxious. Calms me right down,2
"('5',)",Review Text 120: This is really cool to have someone to talk to! I really wanna join the  team to help others too,5
"('2',)",Review Text 121: The app is helpful with the needs of just about anyone. It is real people  trying to help. And this is what makes a difference. It is inspiring.,2
"('5',)",Review Text 123: It really helps me clear my mind. Really recommend it. There are many who  are here to support you.,5
"('2',)",Review Text 125: This has helped me to open up quite considerably. Very compassionate people.,2
"('2',)","Review Text 127: Honestly, I love this. People are supportive and it allows you to find help  even when finances are tight.",2
"('6',)",Review Text 128: It's a good app for those who like to help others and those in distress,6
"('7',)","Review Text 129: It has the potential, if utilized properly, to become a helpful tool in  dealing with mental health.",7
"('2',)",Review Text 130: Great app it allows people to help others along with people coming to seek  help while on the move :),2
"('3',)",Review Text 131: Great app for people who need somebody to listen which is exactly what  people with anxiety need.,3
"('5',)",Review Text 132: I love this app it really helped when I was to afraid to tell someone I know,5
"('6',)",Review Text 133: It's a good app. I like listening and helping others and this app is  providing me a opportunity to help others.,6
"('6',)",Review Text 134: It is very good if you are struggling and need support,6
"('7',)",Review Text 135: Its amazing! I honestly don't know what I'd do without 7 cups!,7
"('6',)",Review Text 136: It's a very good app. In the short time I have used it I am very satisfied  with it.,6
"('7',)",Review Text 138: I love this app and the concept behind it. The app is super easy to use and  always there when I need it.,7
"('0',)",Review Text 139: This really helps. Even from just following my basic path i feel better,0
"('2',)",Review Text 141: A wonderful app which help me to be bold . I love every bit of it x,2
"('2',)",Review Text 144: Amazing and super helpful but i need to delete acount whent app is deleted  please,2
"('3',)",Review Text 145: This app is great for both chatting with active listeners and communicating  via the forums.,3
"('2',)",Review Text 146: Love the idea of this app and how there are nice people who would like to  offer help.,2
"('7',)",Review Text 147: Amazing app. So well made. I can't even describe how wonderful it is.,7
"('7',)","Review Text 149: This app is heaven sent. What a creative, kind way to save a life.",7
"('8',)",Review Text 151: I absolutely love this app!! It has helped me through so much!,8
"('1',)","Review Text 154: So easy to use, perfect if you need someone to talk to.",1
"('6',)",Review Text 156: Very good emotional support for those who need it. Thanks for being there,6
"('6',)",Review Text 158: This app is really helpful and good private therapy.better than face to  face.,6
"('6',)",Review Text 159: Really helpful. A good community and a good buncch of community leaders ❤️,6
"('2',)",Review Text 160: This app is so calming. The people are so accepting and calming. I love this,2
"('1',)",Review Text 162: Anytime I need to talk to somebody there is always somebody available I  love that,1
"('7',)","Review Text 167: I enjoy the app, it has relaxation techniques, mindfulness and positivity",7
"('1',)",Review Text 168: It's nice having someone to talk to about what's going on with you.,1
