,review,cluster
"('7',)","Review Text 3849: If you want to start meditating, this app makes it real easy. There are many different ways to meditate but this app will give you the fundamentals of meditation and send you reminders. Its a pretty, simplistic, casual app to get you on track to healthy meditation habits 👍",7
"('1',)","Review Text 3852: REW15-5R1K1Z REW30-58TOBQ Use these codes for a free month, please save them for someone who is in need! After 15 minutes of use I feel more at peace and able to handle my life and my thoughts/feelings. Wonderful program for our busy lives.",1
"('11',)",Review Text 3853: It really helped clear my mind and relax my whole body. I was able to forget a about all the negative things that was making me so upset. I am much happier. Thank you for this!,11
"('4',)",Review Text 3854: This app has been the best for my anxiety. Nothing else has calmed me down but this and i am so grateful for it. I do pay the monthly subscription and it has been so worth it!!!,4
"('4',)",Review Text 3861: I subscribed but all bundles are still locked for me. When I try unlock it tells me that I already did purchase but I can open just free sessions.,4
"('11',)","Review Text 3867: On completing the free month, I decided to buy a subscription. Well worth the money! I would recommend Headspace to everyone,  kids included. Enjoyable variety of different packs, advice and soooooo much more. Give it a go guys, you won't be disappointed! Loooooove it! 😍😍😍😍😍😍😍😍😍😍😍",11
"('7',)","Review Text 3982: I don't generally purchase apps on the app store. I was inclined to the idea of meditation and was looking for the perfect opportunity. I liked the idea of the app and I installed it. Little did I know about it. Once I started using it, the idea of guided meditation took over me. The soothing voice, the simple yet effective methodology, the good-looking animations and all the science really makes it an effective app. I used the basics pack before subscribing to it. There's a whole lot things that the app offers. I am not sure about the offline ability but I really look forward to using it regularly and making a difference in my life and my mind. If you like the app and are in two minds about purchasing it, just go for it. In the end it'll all look very reasonable.",7
"('0',)","Review Text 3990: The best app I've ever had. I feel more calm and focused than ever before in my life. Very we'll designed, very easy to use and the voice gives a sense of peace. I highly recommend this for anyone with depression or anxiety problems. Well done.",0
"('9',)","Review Text 4000: So far I am only on day 1, but I love it! I emidently noticed, my mind had wondered my worries lwft me and I was so relaxed! I have anxiety, anf this made me think it was not a problem!",9
"('7',)","Review Text 4005: The meditation is top notch but there are bugs in the app, the app stops sometimes when i finish a session and if i meditated two times a day it counts it as 2 days and provides me with the meditation of 3rd day (im talking about the basics) so please fix this",7
"('4',)","Review Text 4008: Пожалуй, лучшая из программ для медитаций с ведущим. IMHO, цена подписки неоправданно высока, для меня это стало главной причиной воспользоваться их конкурентом Aware",4
"('7',)","Review Text 4012: So I've always been one to think meditation was not worth it.  I have bad anxiety.  I've done this three days now, and I for sure notice a difference from before I start the session.",7
"('4',)","Review Text 4013: Amazing app, subscription is a bit steep for some people however. I can't afford it anymore and have relapsed with my depression.",4
"('11',)",Review Text 4016: This app is so amazing for me. I suffer from DAR and this is helping me so much I can't even describe how much better it makes me feel. Thank you for this wonderful app!,11
"('0',)","Review Text 4026: Love this... thank you Headspace, Andy and the people behind the scene. Your all life changers... to me and many more..",0
"('9',)",Review Text 4033: An amazing app to help me relax my mind through all my life's anxiety and stress. Thank youuuu,9
"('7',)",Review Text 4037: This is an amazing app. Concise easy to follow along coaching to get what you should out of meditation and learn how to do it. Highly highly recommend.,7
"('2',)",Review Text 4048: Great for beginners like me. Love the fact that there are so many packs to chose from. Keeps track of your progress.,2
"('4',)",Review Text 4061: Was very happy with it anyway but the daily has made it even better,4
"('1',)","Review Text 4071: Not yet installed, review will be given after using the app",1
"('1',)",Review Text 4076: Bro i use this everyday its the best app i have ever found,1
"('2',)","Review Text 4174: Prior to this program I don't think I ever properly meditated before. For someone like myself who's mind is always wondering and at times stressed this app has been great. The monthly price may be steep for some but $12.99 is very worth it when, for example I'm having a very stressful day and I choose the 3 minute SOS pack. That ACTUALLY calms me down and puts things in perspective, helping me to be productive again. Great App!",2
"('7',)","Review Text 4175: Great App, have been meditating since quite a while, never tried guided meditation before, but the first time I tried it, I could really feel the difference, It was like I've never really meditated before. So a really effective way to practice meditation and mindfulness, and the additional packs, singles help you calm down in different situations, which is so awesome!",7
"('1',)","Review Text 4177: This app is wonderful for all people interested in meditation and mindfulness, however I found the monthly subscription cost to be rather excessive. I'll use the rest of the free content and then use books from then on. I would definitely come back to the app once the pricing is balanced.",1
"('11',)","Review Text 4179: Loved it, but you can only do so much with the limited free items. My schedule is always very go-go-go, so when I have any free time, I'm too exhausted to go through and keep paying a subscription.",11
"('5',)","Review Text 4182: This makes peace in the mind accessible to everyone, everywhere. Try the free version and see if it doesn't help you to help yourself. I bought the annual subscription, and the Kids exercises are perfect for my g'sons, and the Pain set is helping me live with off/on osteoarthritis hip pain. My BP is also no longer elevated, thanks to the Foundation exercises, but YMMV ;-)",5
"('7',)","Review Text 4183: Really good app. I was never too convinced by meditation, I read a book about it and it seemed quite complicated but the app makes it easy and (almost) effortless. I got the year subscription and would definitely recommend it!",7
"('7',)",Review Text 4184: This has become my most cherished app. I'm more productive and less stressed than I was before. It's hard to put into words how much guided meditation and this app in particular has affected me.,7
"('7',)",Review Text 4189: This is a amazing app but it's not right for me half way through it kept on getting disturbed I don't think meditation is for me I'm too busy my family is too demanding this is a good app if u have time on ur hand.,7
"('3',)",Review Text 4191: I love the guided meditations from this app. I my day off with one and feel more centered each day afterwards. It's a nice convenient time out when I'm feeling stressed or have time to kill. Love it!,3
"('11',)",Review Text 4192: I am usually a very busy person that needs constant mental simulation. I've been meditating for about 3 weeks and it helps me so much. Yesterday I was running errands for a couple of hours and didn't even notice that I was not listening to music the entire time. That was a first for me. Nothing but me and my thoughts. It was so liberating.,11
"('6',)",Review Text 4198: I came across this app by chance and I have recently been suffering with anxiety so thought I would give it a chance. Really glad I did as it makes meditating easy and enjoyable. Really recommend,6
"('9',)","Review Text 4206: This app is amazing it has help me so much it's just I wanted to ask is RPS 800 is for all the subscription it is it only for a specific product (relaxation, basic etc)",9
"('11',)",Review Text 4207: This a game changing app for your mind. It's helped me deal with numerous things much better. I would recommend to anyone,11
"('4',)",Review Text 4212: I really liked it... however I think it would be a lot better if with every mindful moment you could answer the question or make a coment about it and keep a record of your coments and answers,4
"('6',)","Review Text 4222: Really good , never really thought seriously about meditation but it's seriously relaxing .",6
"('7',)","Review Text 4231: I've been meditating with Headspace for about 70 days now, and let me tell you, they were, and still are, my all time greatest days ever.",7
"('0',)",Review Text 4238: This really is a splendid  life changing app. I urge you all to give it a go!,0
"('6',)","Review Text 4272: Really helped me, I am still using and paying for it",6
"('4',)","Review Text 4356: Very useful, after 10 mins I felt completely rejuvenated.  After looking at the new monthly pay option and the ability to cancel anytime I've decided this app is nothing short of a revolution in Mobile fitness.  This, coupled with nutritional apps that help you track your diet as well as doing sports, could be the future of preventive health care.  The potential it has for fostering healthy pyschology in young people is fascinating.  It's such a contrast to the majority of video games that pollute the mobile app echosystem.  This app is gold and I happily will support them.  And it makes me optimistic about the potential of apps more generally.",4
"('4',)",Review Text 4358: I love the guy's voice. It's very calming and the app works great. The animations are detailed yet simple which describes the app. The only thing I would like for you guys to change is how many packs you need to be subscribed to so you can listen to them. I mean like I do think it's worth it but will a few completely free packs hurt?,4
"('7',)","Review Text 4360: lovely and very well designed app, it was a great introduction to meditation. However, although I don't mind paying for a good app (app designers and content creators have to make a living after all), I take issue with the pricing - at almost £10 a month, it's more expensive than my Netflix and Spotify subscriptions which I use more and obviously have more content. I would recommend either to reduce prices or have the option of buying inidividual packs as the other reviewers said. Nevertheless, great app and I do recommend their free basics pack for meditation beginners!",7
"('7',)","Review Text 4361: Since I got the app, it wasn't designed as well as it could be for habit forming. The good people working at Headspace has caught on and made this way more conducive now reducing the cognitive load regularly experienced when making meditation a daily practice.",7
"('3',)","Review Text 4362: I've only been using this app for five days but it's a refreshing part of my morning of being able to breathe and feel more at peace. To all out there, troubled minds or not, this is sure to help you in the long run. :)",3
"('7',)",Review Text 4370: This is the best thing that technology can offer you. Andy s voice is so calming. I have been enjoying every minute of meditation. Its helping me a lot to deal with the uneasiness and mood swings in my first trimester. Its like a multi vitamin. On the pregnancy pack right now :),7
"('7',)","Review Text 4555: I like that the guided meditations give you concrete tools unlike some other meditation apps that have a lot of buzzwords and music and are just a bunch of fluff. But 12 bucks a month is a lot of money, more than most entertainment subscription services. They either need to create more content to match the price or lower it significantly.",7
"('7',)","Review Text 4556: I want to mention here that Headspace didn't ask me or bribe me to leave a 5 star review.. nor did it for everyone else who did. Excellent breakdown, as soon as I'm able i'm buying a years subscription. Meditation is VITAL for growth, both emotionally and mentally aswell as spiritually.",7
"('1',)","Review Text 4565: Got this app to assist with my diagnosed anxiety as suggested to me. I went from being a huge sceptic to now looking forward to my ""mind nap"". I use to hate naps too. Highly suggest giving it a try.",1
"('4',)","Review Text 4567: This is a lovely app I like it and it's very relaxing but I thought that if you made subscription cheaper, more people would buy it. Because I have depression and I am 12 years old I can't afford the depression meditation style so if you made it cheaper I would be happy to buy it.  Many thanks, Sasha",4
"('6',)","Review Text 4590: I love this app. But it really should be pay per package/meditation rather than a monthly subscription. It is very expensive, I can't justify it",6
"('2',)","Review Text 4630: It is a great app, lovely voice, fantastic educational videos. Unfortunately after the 10 basic sessions you have to pay to have other sessions.",2
"('5',)",Review Text 4641: Fantastic! This app has helped me get through 3 different flights in one day i love it!,5
"('7',)",Review Text 4643: Great attention training and tuning app thru meditation for the newbie to the expert.,7
"('1',)",Review Text 4651: Great look. Easy to use REALLY NEEDS AN OFFLINE MODE!!! Cant a brother get some headspace outside the city?!?!,1
"('7',)","Review Text 4652: Amazing animations, simplicity at its finest, exceptional tool to begin meditation. Top notch, highly recommended.",7
"('5',)",Review Text 4675: Just downloaded it and within minutes it's helped me be a bit more calmer.,5
"('0',)",Review Text 4687: Great app for beginners like myself. Helps bring clarity to my life and solice to my soul.,0
"('2',)","Review Text 4693: weird as hell but I got used to it, and it's pretty great",2
"('2',)",Review Text 4694: Andy's voice is like butter! This is a great app for mindfulness!! Recommend to anyone!!!,2
"('7',)",Review Text 4877: I only used the free trial pack but it's a very cool and helpful intro to meditation and the voice is very soothing.,7
"('9',)","Review Text 4878: I absolutely LOVE this app!  The coach has a relaxing voice, and the videos are funny.  Many meditation options as well.  Thank you.",9
"('2',)",Review Text 4880: Great app but bug preventing the next session downloading which means I have to uninstall and download again.  It's happened on three packs now.,2
"('6',)",Review Text 4919: It really works and I really recommend this for people to use in their every day lives and is worth the subscription.,6
"('3',)",Review Text 4942: Quality content. Makes a real difference in how I feel throughout the day.,3
"('4',)",Review Text 5163: It's a very good app but why was the free 10 day sessions cut to three minutes each. I was on day three and realized how fast the session was,4
"('7',)",Review Text 5168: Nice programme of meditation and mindfulness.  Bugs significantly improved in this release. Thank you,7
"('1',)","Review Text 5201: I have tried to meditate several times over the years, and nothing has made it stick like using this app. The bite-sized 10-minute sessions are so easy to commit to, but you get such great benefits from  the small sessions. I have noticed a marked difference in my day-to-day experience of life through using this app, by far well worth the $13 a month. My anxiety feels almost completely under my control now by using Headspace. I recommend it to everyone I know!",1
"('6',)","Review Text 5205: I have been meditating for years and really struggled to get any benefit from it for the last few years.   Headspace has really helped me to get back to what its all really about and the benefit has been really profound. Ive got the calmness and easiness back ive been missing for the last 8 or 9 years.  I've noticed a greater patience through doing this as well. Patience has often escaped me when I couldnt have done with it the most.   Im still on the take 10 free part and exercising some of that patience, once done i'll move onto the subscription.",6
"('0',)","Review Text 5219: At 62, I have long contended with the impact of ADHD and the concomitant tag alongs - stress, anxiety, depression. Headspace offers an approach to meditation that starts in 10 minute increments and makes entry into the practice straight forward and free of the typical Eastern format usually associated with the discipline.  100 days update - calmly, gently, smoothly changing my life for better.",0
"('4',)",Review Text 5220: Been wanting too get into mediatation for a while now but all courses seemed expspensive I didnt even know such apps existed until I got an email saying I was eligble for premium as I had spotify. I am on day 5 of the take 10 and I can honestly say I am in love. This app has been everything i hoped too gain from meditation and more and I cant wait too explore and complete all the sessions,4
"('1',)","Review Text 5270: I have been using Headspace for about a year and a half now, and still love it. The app is beautifully designed, and the cost is fair if you use it every day (in my opinion). If you are looking to have meditation in your life you'd be hard pressed to find a better experience.",1
"('7',)","Review Text 5289: This is the most helpful app for learning the process for meditation, without question. I've struggled in the past but this breaks down the common misconceptions that people have and guides you through each of them in a completely effective manner. I would highly recommend the book too for more background!",7
"('7',)",Review Text 5292: I never thought much about meditation before - didn't think it was for me. Now I realize it's completely FOR ME. This app makes learning easy and convenient and his voice is so relaxing as he guides you through each session.  So glad someone recommended it.,7
"('3',)",Review Text 5298: I suffer from awful anxiety and hypochondria. You name it and I've probably been studied for it. This app is so amazing and it's great just feeling like I have control over my body again.,3
"('11',)",Review Text 5303: Its such a big help. Someone with ptsd like myself this helps me control my thoughts and prevent any harm i may cause myself. Thank you so much,11
"('9',)","Review Text 5313: It's an amazing app that made me subscribe right after 2 sessions. Especially for students going through their stressful final exams, this helps relax and let go of the stress.",9
"('0',)","Review Text 5315: 100% has materially changed my life. Not sure I could find a better bang for my buck. Stop letting the weak thoughts win, buy the annual subscription NOW.",0
"('9',)","Review Text 5332: I love Take Ten. I find that in just 10 minutes I am relaxed, and have actually gone to sleep during a session. Supring to me because I have trouble sleeping since I have recently been diagnosed with breast cancer. Thank you to the developers of this app.",9
"('0',)",Review Text 5349: This is day 5 of using Headspace  - meditaton and I must say that I love that it gives me that 10 mins in the day in which I can 'fall back and regroup'. I already find myself excitedly anticipating those 10 precious little moments to myself on the battleground of everyday life.,0
"('4',)","Review Text 5361: I watched Andy's TED talk awhile ago and stumbled across this app not knowing that this is his app! I like the app, there's a lot of good things to say about it, but what struck me as most important were the bite-sized commitments and the progressive track.",4
"('11',)",Review Text 5377: Well worth the subscription after the 10 session trial.  Can't believe how much of a difference it makes if you're consistent.  (That's the key).  Thanks for all of the hard work putting this together.,11
"('7',)","Review Text 5406: Great way to get started with daily meditation. Meditation will change your life. Highly recommended!  P. S. There's a problem with the stats page not loading sometimes, but it's only a minor inconvenience.   This app deserves more than⭐⭐⭐⭐⭐",7
"('0',)","Review Text 5408: Great animations, it makes it more  interesting. I love the voice and I love the whole idea of having options for different areas of your life, especially the SOS one for when you need to calm down. It's a simple, awesome way to start the day, it makes it too easy not to do it!",0
"('7',)","Review Text 5475: I've been using this app for 2+ years and am consistently amazed at the the profound depth of the simple lessons learned & implemented through Andy's instruction and guidance in each pack.  He offers techniques that make it easy to learn if you are a beginner - or help you build on existing meditation practice. This app has helped me maintain a daily a meditation practice & become more mindful, focused, alert, open, loving, relaxed, peaceful, compassionate, grateful & patient.",7
"('5',)","Review Text 5501: Awesome!  Great app to help learn mediation. The chappy has a really calm / non judgemental tone. Super cute animations. Im on day 5 and it's helping me focus , find flow at work already. I suspect it layers up into other meditation disaplines​ gradually. Highly recommended",5
"('4',)","Review Text 5505: Love it! The voice is very soothing and guides are easy to follow. Very nice design and overall UX with smooth animations and pastel colors. I don't follow the steps day by day, I usually do the same lesson a few times.",4
"('0',)","Review Text 5531: This app, if you truly use it, will bring about change in your life. I appreciate it's calm, easy and effective manner. I have already recommended it to friends and to the right people and will continue to do so.",0
"('11',)","Review Text 5573: I am a cyclist who had a bad crash and concussion in a race a few months ago. I was forced to take time off the bike and found out certain things about people whom I had considered my friends. The world seemed a cold, dark place; there was no hope, no purpose to my life. I felt abandoned. Even the PhD I am currently pursuing seemed pointless. It was then that I was directed to this app by a good friend who is also a cyclist and has been through a similar phase. I felt like I was grasping at straws, but I gave it a go. And it was the best decision I have ever taken. Within days, I felt calmer, more focused, and back in control. I liked the content so much that I did not even think twice before taking an annual subscription. I will certainly be renewing it every year. Great job, you guys at Headspace! Thank you so much!",11
"('7',)",Review Text 5608: Great app. Guided meditation helps me stay focused and motivated. Loved the animations too. I feel it has already helped me deal with different situations in the best way possible.,7
"('7',)",Review Text 5645: A great tool to control the constant flow of information while at the same time freeing your mind. I recommend anyone who is interested in the practise of meditation try this app.,7
"('0',)","Review Text 5647: The most effective approach to meditation I have ever experienced. So grateful this app was created, reffered by a friend, and the cheery animations make my life brighter.",0
"('7',)","Review Text 5649: Meditation is one the most important things people should do everyday like they eat food. Trust me, give it a try. This app is awesome.",7
"('4',)","Review Text 5663: I love the practical tips and calm, concise directions. The voice is pleasant, the 10 minute time is long enough to be effective,  short enough to be achievable.",4
"('5',)",Review Text 5668: I have completed over 250 sessions and I credit this app with helping me to become the person that I want to be. So simple and so very effective.,5
"('6',)",Review Text 5725: His voice is so calming an really helps when you just can't sleep or have had a stressful day and need some headspace,6
"('4',)",Review Text 5732: I absolutely adore this app! The only way it could be better is if it put your phone onto do not disturb mode when a session is playing,4
"('5',)",Review Text 5775: extremely helpful app and money well spent. Nothing better than looking after ur mind,5
"('4',)",Review Text 5781: I bought an annual subscription after the trial and I think it's well worth the money. I got a 20% discount code too.,4
"('7',)","Review Text 5789: Good choice of voice, very calming and not distracting. Short and effective ways to start meditating",7
"('9',)","Review Text 5792: Relaxing, calming and explains just right how/why I feel a certain way. An eye opener.",9
"('7',)",Review Text 5799: Excellent app. Dispel yourself of any notions previously held toward meditation. Headspace makes it actionable and effective.,7
"('2',)","Review Text 5820: An app for a beginner, or someone there is way further into meditation. Great tool for getting a head space!",2
"('9',)",Review Text 5928: Great app with it's own look and feel! Really helps to relax and cease stress.,9
"('11',)",Review Text 5941: I love the guide meditation with the very gently which makes everything much better. I absolutely love it doing it every day. Simply relaxing!!!,11
"('9',)",Review Text 6032: The mediation guide's voice is calm and relaxing and the mediations are simple and effective. I love this app.,9
"('1',)",Review Text 6071: Mindfulness is a great tool to use along with other tools such as Tapping and this is the only mindfulness app I would use,1
"('2',)",Review Text 6089: Well made app and great content. Works flawlessly on Pixel XL and Nexus 5x.,2
"('9',)",Review Text 6197: I love this app . Its a simplfied form of mediatation & mindfullness . Really relaxing.,9
"('4',)","Review Text 2: This came across a FB ad at just the right time. This makes me stop, breath, focus and not get another headache.",4
"('4',)",Review Text 3: Love this app that gives me a chance to listen to my inner self.,4
"('9',)","Review Text 5: Exercises are great and help me not only to relax,  but to focus better.",9
"('6',)",Review Text 9: I really enjoy working with apps that actually help me achieve my personal growth! I'd really love going PRO on this app 💯 I'm not in a position where I can afford that right now though... 😘,6
"('1',)",Review Text 4: With the recent update I can no longer save my data. I have used this app  for a few years now and would like to continue doing so.,1
"('3',)","Review Text 15: I love this app. My dad has ALS and I forget to look after my own needs and health patterns. This app helps me keep track of how I personally feel which is important. Even if it seems redundant, it offers me a selfish moment to worry about myself",3
"('5',)",Review Text 51: I know it will be very helpful once I figure out how to get it access to my background data,5
"('4',)",Review Text 84: I set notifications because I'm using this partly to track my ADHD symptoms too but I haven't seen a single notification since I installed it a couple of days ago and I'm pretty sure I turned it on. Is there a known bug or something I should double check? Would love to give this five stars if the notifications can be fixed.,4
"('4',)","Review Text 86: One of few trackers that give nuanced options like tense/not and stressed/not instead of just good/bad. Can choose what you want to see in a chart or select one category to look at more closely (some really nitpicky options lacking, but good for most users). Can set up own lists of things to track. Wish it tracked period to make it easier to see how things change related to that. One remaining bug is that if you change your phone orientation while recording, it resets.",4
"('4',)","Review Text 91: As a mental health provider I work with civilian & military service members and their families. This app provides opportunities for reflection and processing of distress events. Drawback, it could be benificial to have an alarm for random/scheduled logs. This could assist with the evaluation of distress and acknowledging positive coping. Well done app.",4
"('10',)",Review Text 104: Loved the simplicity of the app. Made logging and seeing results very easy. I also truly appreciate the ability to customize ratings categories that are most relevant to me and my doctors.,10
"('4',)","Review Text 113: I would like to set my own reminders at times i like, like hourly. Other then that, no complains so far.",4
"('4',)",Review Text 181: Does an excellent job. Way better than i expected. Woulda preferred a number system to a slider,4
"('8',)","Review Text 205: I especially like the ability to define my own measures & to  download data/reports. There are a few annoyances though. 1) Can't delete a single rating, if you mess up/mistakenly save something. 2) Can't rearrange items in a category w/out deleting everything & starting over. 3) Notifications don't work. 4) Need more options for displaying/customizing results. 5) No numeric scales, leading to inconsistent ratings. 6) No automatic backups.",8
"('8',)","Review Text 207: I can edit it to exactly fit what I want to track. Pain, relationship, moods, meds etc.  SUGGESTIONS: It would be even better if I could go back in time to do rating scales, since I forget. I wish I could arrange the individual rating scales, when I customize, I have new ones I'd like to move up or down. Pie charts for each scale would be helpful. Thanks!",8
"('4',)","Review Text 210: One thing though. It would be nice if the sliders showed the numeric values of the scales. Exported data is in the 0 to 100 scale; could we see what numeric values we are entering in the data set? I feel that without this feature, I am not being as consistent in my ratings as I would be otherwise (i.e. two similar emotional states on different days don't necessarily receive similar scores, because it is harder to be consistent on a sliding scale than on a numeric one).",4
"('4',)","Review Text 224: My partner and I both started using this app on the same day, and have had the same issue, which is that the notifications inexplicably stop working. For someone with serious depression, not having a reminder to take care of themselves can be the difference between doing it or not. In my opinion this is a critical issue. She has the Samsung Galaxy S2 and I have the S3.  One other improvement would be, as another user requested, a numeric scale option, for those of us who wish to be as specific as possible.",4
"('4',)","Review Text 226: I don't find any other apps quite like this, and the ability to customize means I can add info about meds and anything else my doc wants me to track.   The missing critical feature is automatic saving to the cloud, Google or Dropbox or somewhere else. Devices have this tendency to crash, get lost or stolen or dropped in toilet, etc. There should never be mission critical info on a frangible device. This is an option I would pay for. Manual  workaround, backup the db to a Google drive folder.",4
"('3',)","Review Text 243: As a psychiatric nurse, I wanted an app that wasn't full of gimmicks and was simple to use once or twice a day to help clients feel more in control of, and insightful about, their daily mood. This does just that. I will be recommending it.",3
"('10',)",Review Text 313: I use this app to track my bipolar disorder.  It's fully customizable! You can email yourself a PDF report to show your doctor! I added a mania section by using a clinical bipolar questionnaire.,10
"('4',)","Review Text 318: I only just started using this app, it looked the best out of all the mood trackers. One essential thing that's missing is the ability to go back and add or modify past days. If you add this the app will be perfect.",4
"('2',)","Review Text 320: Having been diagnosed with a brain injury, having this app is a great way to track my symptoms. The ability to export the data got you the 5th star.",2
"('3',)","Review Text 327: Being able to record multiple times throughout the day would be wonderful. Aside from that, I love the look, and I feel that it is very thorough. I definitely reccomend it.",3
"('4',)",Review Text 351: With the upgrade it now should include reminders but it doesn't actually work. Otherwise five stars. And it got a nice visual overhaul as well. Good for anyone who wants or needs to keep track of ones feelings. Can create or take out whichever you want/need.,4
"('10',)","Review Text 353: This is the perfect app for mood tracking. Allows me to track patterns and share them with my doctor. I like entering notes about medications, specific issues, more details about how I'm feeling and what I need to change. This app is exactly what I was looking for.",10
"('2',)","Review Text 355: This is a great app for people with chronic pain, health issues, and problems with depression or anything else you can think of! I use this app in conjunction with my dr when we discuss ways to treat my pain. Very well thought-through app, thank you!",2
"('1',)","Review Text 382: Report features allow greater, more customized sharing with medical personnel. Cosmetic changes are excellent, new interface is smooth and user-friendly. I feel better using the app, as the data collected is more meaningful and can be represented and classified in the new report formats to show timelines of any duration. Wonderful work, very beneficial to all off us vets using the app. Highest recommendation.",1
"('4',)","Review Text 386: My Psychiatrist has been messing with my medication latly because I've been having odd symptoms, so I wanted to track my moods on the new medications and this app is perfect for that. The only downside is I can't move it to my SD Card so I fear it will fill up my phones internal memory soon. With this improvement and an export feature as others suggest would earn 5 stars.",4
"('10',)","Review Text 388: As a Vet with PTSD this app is awesome for helping me communicate with my doctors about my symptoms.  It allows me to give them empirical data that I wouldn't otherwise have available for me.  The Only downside to this app is that I can't create a report / back it up anywhere.  When I upgrade my phone, I'll loose all of my data.",10
"('2',)","Review Text 402: I'm supposed to be tracking my moods to get tested for manic bi polar, and this is a great app.",2
"('4',)",Review Text 435: It is a good app for creating more awareness of your moods. I wish that I could go back and enter my moods if I missed a day.,4
"('4',)","Review Text 437: Couldn't have done it without your sterling little app, here!  I listed eight great things that, without using you app since Feb of this year I would not have 'evolved to' in the management of my mental and emotional illnesses, and my learning disabilities, seven of which will mention after Number Eight, right now:  Treatment of any condition or set of conditions is only effective when it has three legs. I call it the ''TRIPOD TREATMENT APPROACH'' which consist of, at the core, Medication, Counseling, and Cooperative Patient Cog nition.    T2 has made me 1) Immediately aware of any change by viewing the graph but mostly by urgingme to file notes. If this little application says something is unusual, then  2) I have to find the cause of the mood or behavior crash, and 3) fix it, or expedite fixing it.     I usually discover the fault is mine in taking my meds wrong or in forgetting to renew or pick up my meds. I have to 4) accept rather than push the error off to some other cause over which I have no control or understanding.  5)I am not helpless. 5) My psych does not have to be a god, but a partner, and 6) in each instance, I own the victory!     DS: 22 apr 2012""'  lLp",4
"('4',)","Review Text 452: While tracking my moods & adding notes are helpful, I need a more interactive app or program. One that keeps  track of MORE (meds, foods, activities, appts,stressors, time, worries,   things avoided, things that seemed to help, etc.) I know this is complex but I need a system where I can recognize patterns to know what went right as well as wrong & learn to cope w/ stressors. Please advise if theres such a system or program. I'm currently in therapy & take meds for adhd, depression, anxiety, bpd, & more.",4
"('4',)",Review Text 454: Could have an option to send graph & notes to e-mail.  It would make a person's treatment more effective if a person had the ability to e-mail weekly notes & graphs to one's therapisr/Dr.   That way a treatment team could more accuratly access the next step in one's treatment.,4
"('4',)","Review Text 462: This app is excellent - I've recommended it to 3 doctors who all intend to recommend it to their patients.    However, an extremely useful feature would be the ability to output the graph to a printable format - perhaps just a way to save it as a PDF, with options for months to include and which metrics to show.  for clinical record-keeping.  Also handy would be more fields, for bipolar, sleep, physical symptoms, alcohol/drugs etc. This is less important, due to the helpful inclusion of custom fields.",4
"('1',)","Review Text 463: This is a great application for novel use& to determine moods, feelings, and limited executive ""cognitive"" functioning.   It would be useful to export graphs into Excel and transfer via paperport or dropbox so hard copies could be shared with professional providers at appointments.   Good app otherwise :^)  Dr. Wood Psy.D.",1
"('1',)","Review Text 466: Good app. Best for me if I use it in conjunction with eMoods. T2 does not offer a means to monitor elevated moods. Also, doesn't seem to have a medicine checklist. Ergo, good to use alongside of eMoods. no app for Kindle yet. Better if it did.",1
"('4',)","Review Text 476: My only complaint is that you are unable to go back and graph/rate the previous days mood if you forget to do it. PLEASE,PLEASE change that.",4
"('4',)","Review Text 484: excellent tracking tool to aid in seeing how moods, emotions,& attitude change over time. I give the app a 5* rating as a tool. no technical problems",4
"('1',)","Review Text 501: Solid and super flexible, easy to use as well. Hope they add feature to graph across month boundaries.",1
"('4',)",Review Text 504: The only thing I'd like to see is a way to export my data.,4
"('4',)","Review Text 524: Maybe export to Google Spreadsheets, or just as CSV files, for backup purposes.",4
"('4',)",Review Text 539: Wish can add diff times of the day for rapid cycling,4
"('2',)",Review Text 622: This app is AMAZING!!! A tiny 603kbs is packed FULL of great customizable tools that everyone can and should use! What a GIFT! Try it!,2
"('1',)",Review Text 624: I have been using this app daily for over two months now. It has helped me identify triggers and track my moods so that I am more aware of how I react,1
"('10',)","Review Text 627: Fantastic for my needs, but needs export option so I can share data with doctors better and back info up (just had to reset phone--lost weeks of data)",10
"('4',)","Review Text 628: Plz make longer than 3 wks available on graph to compare. In order to see patterns, it would be helpful to be able to at least see two months! Thnx",4
"('2',)","Review Text 1: There are great number depression apps in the play store. But I really liked the concept behind this one. Focusing solely on the theme of motivation, but still providing very basic depression tools. The only thing I would suggest is trying to better design the interface in the future.",2
"('11',)",Review Text 4: This app is wonderful.. Thank you so much to the creators and everyone  involved.. Nothing eases my anxiety more. I'm so appreciative to all of you  for creating such an amazing app/tool for meditation.,11
"('3',)","Review Text 8: I have pretty bad anxiety, so when I feel a panic attack coming on, I  always go to this app! It depends on how you are feeling in the moment and  it always helps!",3
"('9',)","Review Text 33: I've been dealing with insomnia, stress, anxiety and depression for a long  time. Today was not a good day(My neck was tight/stiff) and I tried this  app for the 1st time. The body scan helped loosen my neck & I relaxed  enough to sleep for 5hrs straight which I haven't done in years!! I ❤ this  app, thank you😘❤",9
"('4',)",Review Text 37: Love this app and when i report any bugs the Team immidiatly replies and  fixes it. One bug or issue i keep having always now since new Update is  that the Archievements are not showing anymore when i got a new one. It  keeps showing a very old one. Would love to see that fixed,4
"('4',)",Review Text 43: hmm.. i think the Emotions are mixed up in the latest release,4
