,review,cluster
"('4',)","Review Text 364: Tried it, liked it, and paid for it and some add on packs. Went to visit my Mom, who has no internet and lives in an area with no cell service and found out that this app requires an always on internet connection.  Not just an occasional connection to check the license, but ALWAYS ON!  I wondered why this app was such a data hog before, and now I understand that they stream the meditations instead of downloading them once. This wastes my data, but most UNFORGIVABLE is the lack of offline functionality in an app I had grown to depend on!  I feel cheated!   :-(",4
"('4',)","Review Text 367: This is my least favorite of all the meditation apps. The meditations themselves are adequate, nothing special but not bad and the interface is OK too. The problem I had with this app is that it is just so overwhelmingly preachy and smug. Every screen reminds you that these people are saints and they are devoting every nanosecond to saving the world. They have a very specific agenda and if you want to use this app you need to be OK with being beaten over the head with some aspect of that agenda every time you use it. I am not OK with being beaten over the head with their agenda when all I want to do is meditate so I am going to remove it.",4
"('1',)",Review Text 433: After i upgraded the application stop opening. Great waste of 2.99,1
"('4',)",Review Text 440: The voice is really annoying and the meditations too short. U don't even get to focus on what she is saying because she already went on. For the longer version u have to pay,4
"('4',)","Review Text 441: I loved the idea of guided meditations based on your mood. However, some of the messages caused more stress than less.",4
"('1',)","Review Text 460: I'd love to rate this more as the meditations are good and it is easy to use, however it keeps crashing midway through meditations and won't restart which is really rubbish when you are trying to be mindful.",1
"('4',)",Review Text 464: That voice is too harsh to handle. Don't Americans know they have the worst accents in the world.,4
"('1',)","Review Text 513: I can't open the app. It keeps coming up as an ""application error""",1
"('1',)",Review Text 537: Loved the app and then it just stopped working. Won't load past the blue screen. Paid for a bunch of meditative too.,1
"('4',)",Review Text 564: All I get is a blank screen.  Can't even register or anything.,4
"('1',)",Review Text 999: I have yet to do a single meditation because none of them work. I pick my emotions and it gathers recommended meditations. then when I choose the mediation and the length it just shows the loading circle and goes back to the menu of me choosing the length of meditation.,1
"('4',)",Review Text 1004: I wish the narrator was more inclusive. Gratitude is not an emotion felt based on comparison to others. I'm not down with putting others in a less-than position perspectively to achieve  appreciation for people and things life. I'm uninstalling this because of the gratitude meditation.,4
"('4',)","Review Text 1020: Requires an active Internet connection to meditate, won't work without. Too bad cuz otherwise it's a great little app with lots of potential. Shows milestones in form of little reward stickers, but not much variety even after purchasing all the meditations.  EDIT: Thanks for the reply. Needing to download a meditation each time whilst subscribing to a limited Data plan (and I believe most Consumers are) is def not a good thing, so I appreciate the response and am delighted to hear you are working on this for a future release!",4
"('4',)","Review Text 1075: Stop, breathe, and get INSIGHT TIMER. That app is a godsend. You will have free access to everything from guided meditations, music, chakra work/music, you can create your own music to meditate to. It has motivational speakers that cover any struggle we as humans may face. You can join groups in there and people are so so kind. It has binaural sounds. Literally it has too many things to name. You can also meditate with people from across the globe.That app has saved my life as I do have c-ptsd, severe depression, severe anxiety, and am also diagnosed as a highly sensitive person. Don't waste your money here when you have access to everything on insight timer.",4
"('2',)","Review Text 1125: Nice content, but a very obvious port from iOS that doesn't pay heed to how Android apps are expected to work, which gives it a rather unintuitive feel. Can't pay through Google for additional content, which is another negative.",2
"('1',)","Review Text 1212: Works up until the point where i select a type of meditation,then it just crashes",1
"('4',)","Review Text 1777: When you hit the back button, you get a pop up telling you to use the in app navigation. That might be fine for one button iPhones, but is frustrating and an anti-pattern on Android. Couldn't even get started...a meditation app of all apps should not be frustrating.",4
"('4',)",Review Text 1791: No way to get out of app on android. Will have to uninstall.,4
"('2',)","Review Text 3: I really like this while I was on the free trial. But as soon as that ran  out it became essentially useless. So I'm deleting it, can't fit any extra  expenses into my budget.",2
"('4',)","Review Text 276: I would like to subscribe to a year of Abide, but my friend set me up on my phone and I thought I was also set up to receive Abide on my computer, but I don't get it daily. Therefore , I am skeptical of signing up for a full year membership. Please help me feel confident that I will get 5 star streaming meditations daily.   I hope to hear from someone soon to assure me of this. Thank you CT",4
"('4',)","Review Text 334: I have contacted Abide on multiple occasions to ask for help with the meditations stopping halfway through. I purchased the full version, wondering  if it was because I only had the lite version. No such luck. I've paid money to never finish a meditation. I have asked for a refund with no reply.",4
"('1',)",Review Text 1220: This app stops every time on my android with several minutes leftin the devotionals. I've reached out by email several times too get it fixed. It it's more than frustrating. I paid $29.00 for the year arms I can't use it. Pleaser fix it or,1
"('1',)",Review Text 1222: Stops midway through the meditation.  Super frustrating and consistently glitchy. 2 mins or less meditation works but I want longer ones. Great content but streaming is still an issue.,1
"('4',)","Review Text 1321: I initially enjoyed the app and signed up for membership. However, they renewed my membership without any notification, which would be ok if they had a record of my membership. When I saw a charge of $29.99 on my credit card I notified them that I would like to cancel my membership and was informed that I didn't have one. So, why did you charge my credit card? Scam.",4
"('2',)","Review Text 1393: Really loved it for a month, but suddenly it won't work unless I pay a monthly fee - I can't afford it. Really hurt and disappointed.",2
"('4',)",Review Text 1638: Great commentary hampered by a system that half of the time breaks and interrupts you. You are then forced to close the app and can't resume where you left off or fast forward. Which means you'll have to start all over again. As someone with limited amount of time this is specially frustrating.,4
"('4',)","Review Text 1653: Started off great. Then it wouldn't let me do anything without clicking ""become a member"". Uninstalling. Won't be back",4
"('3',)",Review Text 1667: Downloaded listened and suddenly i had to Pay and it uses all my data!!! Misleading,3
"('4',)","Review Text 2008: Not a fan of the new ""panhandling"" feature. I do not want to be forced to sit thru a pitch on how I should pay for a subscription. I like the option to set up a prayer notification time. I just wish it worked. My evening notification comes through as jarbled  html. Bummer. I really used to like this app a lot.",4
"('3',)","Review Text 2011: Most frustrating daily Bible devotion app I have encountered. For all the options/speakers/sources available, it's usefulness is offset by it's operationally functionality, or the lack thereof. I want an app that allows me to be in control of what I want to do, who/what I want to listen to, where I want to go, and not what the app (or someone else) thinks. And, to be forced to listen to an advertisement for a premium membership subscription, nearly every morning, before being allowed to proceed with listening to the daily devotional, is disruptive and annoying. (Were a premium subscription desired, one would be requested.) I simply want to be able to listen, dwell, and focus, on the inspiration of a daily Bible devotion without all of the bells, whistles, and distractions this app seems to have. For those  who find the app wonderful, I am happy for. As for me, I am at the point of uninstalling the app, and looking for another source for daily devotions.",3
"('4',)","Review Text 2021: I fell in love with this app when I downloaded it three weeks ago. After the update, I am extremely disappointed. I am a teenager and I live in a non-Christian home. How am I supposed to ask my parents to pay for this app? Please go back to the longer meditations being free. This was one of the only ways I could feel connected to God and actually grow in my faith. Please. Also, why was the friends section taken out? I was using that all the time to let my friends know I'm praying for them and it was a safe place for me to talk to them about God.",4
"('1',)",Review Text 2076: I use this app daily and love the short prayers and would give 5 stars but $30-60 a year for a prayer app is a bit much for me.,1
"('4',)","Review Text 2607: The app states daily meditation is free, but now I can no longer listen to my daily meditation (which is very helpful) without being a member. Why would I need to sign up if you app indicates that you dont need to be a member to receive daily prayers",4
"('4',)","Review Text 3111: I have a new phone and installed Abide and I don't recognize this app! You could search by authors, why is that no longer possible? I am now reading reviews and learning Abide  wants $$$$ to provide support and encouragement. Well, goodbye Abide, I'm uninstalling. Sad how corrupted everything is by greed...",4
"('6',)","Review Text 3113: When did we start trying to charge people to grow in God. I don't ever remember reading anything or anywhere in the Bible, Jesus charged you for listening to Him or meditating on His word. Aside teases you, gets you hooked, and then cuts you off unless you ""become a member"". Sounds almost like a Drug Pusher. Please stop pumping out God's word and His people.",6
"('6',)",Review Text 3188: I liked it until I realized I had to pay to get more than 2 min meditation. I don't think something like this should have to be paid for. Bringing people closer to God for a profit is rediculous. I would rather meditate on my own.,6
"('1',)",Review Text 3216: I just re-installed to provide review.  I used to love this app but I hate the offline popup that shows every after few seconds. I hope this can be improved. Uninstalling again :(,1
"('2',)","Review Text 3218: I absolutely love this app,another way for spiritual guidance until you have to start paying,I don't think it rigjtyhat you have to pay for this,other than that great app,will install due to paying system",2
"('4',)",Review Text 3245: I had to remove your app. Its now constantly looking for an internet connection when I'm offline and interupts other tasks im doing telling me Im offline. Extremely annoying. Let me know when you disable this feature.,4
"('4',)","Review Text 3246: I really enjoyed this app, and even recommended it to others, until after two weeks it limited my use unless I paid for a membership. I found this to be upsetting and will now likely seek a different guided meditation rather than paying for this one.",4
"('0',)","Review Text 3247: This app didn't think it was connected to the internet. .. Which it was. I tried both WiFi and data, nothing.  It was just able to take two different email addresses and successfully create two accounts but after that it failed over and over.",0
"('4',)",Review Text 3249: at first this app is doing great. But when membership becomes required. IT MESSED UP THE GOAL OF THIS APP. You have to pay to read and hear the Gods word so pathetic.,4
"('0',)",Review Text 3250: I was really excited to start using this app but when trying to create an account it would fail. Even with facebook I tried several times to create an account but all attempts were unsuccessful.,0
"('1',)","Review Text 3251: I keep getting an error message that abide can't work without being connected to a network or wifi, repeatedly popping up. It was working fine before the update.   :(",1
"('4',)",Review Text 3274: Pity one has to be a memeber to have the full benefits....,4
"('4',)","Review Text 3363: I down load this app, but I notice each topics keep on telling me to be a member and some part are lock. I thought this was a free meditation. I keep searching for the free meditation each day. I also notice it's the same one that I choose keep popping up over and over again. If I choose and read I want different meditation each day. Not the same one that I read keep popping up. Stop put these meditation under lock, you have people out there who need these badly in their lives. Thank you.",4
"('4',)","Review Text 3421: I LOVE this app but I have too many problems with it 😟 it constantly kicks me out and won't let me log back in. It won't take my passwords either and I say passwords because it had me thinking maybe I kept forgetting them but even after I had just changed it, it kept saying it was incorrect. I've tried to reinstall it and still does the same thing. It gave me an email for support and I sent an email but I got an ""address not found"" message back. I've tried to stick with it because I like it so much but if it gives me a hard time again, I'm gonna have to unistall if, but for good this time😔💔",4
"('1',)","Review Text 3427: The streams keep crashing, and pause and play don't seam to work  Just rated 1 star for help!  Other than that it's a great app",1
"('6',)","Review Text 3435: For an app that is supposed to help you connect deeper with God, it's frustrating to have to pay for an annual membership.",6
"('2',)","Review Text 3633: It's great until they make you pay for it. App shuts off until you pay for it. Don't want to pay for it, it doesn't have enough value to be worth paying for.",2
"('6',)",Review Text 3671: There is not an option to continue on Abide unless you pay for membership. The app is not user friendly and it seems unbiblical to lure people in with prayers and then cut them off after 2 weeks unless they become a paying member. Unbelievable. I can find a real community of praying people where they don't charge for it!,6
"('1',)","Review Text 3674: I really loved the old version of this app and would recommend it to anyone, now that they are trying harder to monetize it it's terrible. The prayer section was my favorite, because you could choose from a list of prayers in each category, now the list is gone and it only gives the option to stream prayers, so I can't pick the prayer that I feel I need to hear.",1
"('4',)","Review Text 3675: Looks like a very good app, however I don't understand locking you out of things for not being a paying member.  Thank God that church isn't this way.  I have a family to provide for so until the kids are grown I will not be using this app.",4
"('4',)",Review Text 3683: Salvation is not for sale so a poor person can't pray for more than two minutes,4
"('1',)","Review Text 3712: Fairly new Moto G4 Play. I don't have problems with most apps, however with Abide, too many prayers will not play. I have lovely pictures, background sound with only one out of ten prayers will actually work. It's interiority my prayer time. Perhaps God wants me to just rely on Him. Support has been ineffective, repeatedly directing me to close, restart, uninstall, restart, install, restart.",1
"('4',)",Review Text 3719: The app is great minus one small problem...no background play function on most android phones...other than that one of the few apps I'm willing to subscribe to! It has changed my prayer life!! Praise God!,4
"('4',)","Review Text 3726: Stream Prayers crash the app and most plans cost money.  Lots of potential, but it's not easy to use due to glitches",4
"('4',)",Review Text 3736: Glitchy and hard to add people on it. And doesn't synchronise friend list well via email address,4
"('6',)","Review Text 3830: SCAM FRAUD DETECTED CHARGED FOR MEMBERSHIP ANNUAL FEES NOT REQUESTED BY ME   ""HELP""  $29.99 I WANT MY MONEY BACK NOW !!!",6
"('6',)",Review Text 3859: What kind of person creates an app to help someone's well being and charges for it? Especially something as intimate as prayer. This is absurd.,6
"('2',)","Review Text 4018: I loved this app until the most recent update locked almost all of it unless you subscribe and pay $5 a month. Unfortunately, deleting....this app is great, but I can't afford to add one more subscription cost to my budget. Super disappointed :/",2
"('1',)",Review Text 4058: After updating the latest version app just doesn't work anymore.  It keeps looping on signing in process.,1
"('3',)",Review Text 4074: Can not hear the people talking because the background water fall is to loud and is so nerve racking... I used to listen to this every morning on my way to work... but now I will have to find a new app since the change of the water in the back ground.... you can not hear the people talking it is so loud... :( please change it back... or to something else... please!!! I love this app... but the water does not work... it's to loud!!,3
"('1',)","Review Text 4133: The only thing that worked for me was the sign-in! Everything else I tried only ended up with a white screen and the loading signal turning around and around, then a notice shows up on the bottom of my screen which said, ""Finished!""...No sound or picture whatsoever! Sry but uninstalling, I pray it'll all work out, in JESUS' MIGHTY NAME! AMEN AND AMEN! :)",1
"('3',)",Review Text 4150: When I try to listen to the prayers its stuck on repeat please fix it....,3
"('1',)","Review Text 4189: Needs to work better with the bible app because for example in the devotional, ""dealing with pain"" you can't, when pressing ""listen to prayer"" green button doesn't take you to that specific area in the abide app but rather sends you to your last session you were on in abide, not what you are doing in the bible app in conjunction with abide. Please fix!!!! Also the when the person is praying or speaking the voice becomes all choppy. Not looking forward to the end of trial period. Probably going to delete.",1
"('1',)",Review Text 4191: When I press play on the prayers nothing happens. The timer counts but there's no audio. Music works fine so it's not a volume issue.,1
"('1',)","Review Text 4203: None of the prayers for the devotionals in the Bible app appear in this app...which is pretty much the only reason I downloaded Abide. I have to open the linked prayers in my phone's browser, which makes downloading the app pointless. I really wanted to like this app, as I enjoy the prayers in the Bible app devos, but I think I'm just going to delete it if I have to open the prayers in browser.",1
"('2',)","Review Text 4232: It was good wen it was free, but now it is just a dissapoining teas app only trying to get money. Too bad lots of potential to spread the word.",2
"('1',)","Review Text 4361: The app is prone to stop, loose progress, when another app is used during playback, abide looses my place. I have to then start from the beginning. Categories and descriptions are not very robust. Keep working on this idea though. The idea is sound and beneficial. This kind of prayer and meditation app needs to lead believers to go out and do the Love described by Jesus in the Bible. Help the struggling person connect with others.",1
"('1',)","Review Text 4403: Recommended and seemed to be rated good, but it has not been as anticipated.  I've installed and uninstalled 3 times but it keeps hanging up in every prayer and is difficult to get out of that hang up. Have sent reports as well. Samsung tablet user and S5. Will use if fixed.",1
"('1',)","Review Text 4404: It crashes every time I open the app. It says it is not available offline but I have good internet connection. How is that possible? Pls fix it. I have been blessed listening to daily prayers via internet that's why I had this app installed but now, I can't even get through.",1
"('1',)",Review Text 4410: Frustrated it use to work but now tells me it doesn't work offline dispite being linked to home wifi and have reinstalled it also so until the problem is solved I can't use it which is a shame,1
"('1',)","Review Text 4461: I love the idea of the app, but every morning I've gotten the prayer reminder and try to listen to it, it gets stuck in a continual loop play and never plays the prayer, just keeps restarting itself. Then I go to the topics of different prayers to listen to other prayers, but it does the same thing. It's a hit and miss cause it'll play maybe one full prayer but then it'll mess up on 5 others. Please fix, I'm looking forward to this app.",1
"('4',)","Review Text 4464: I like this app, but it doesn't play nice with Youversion. Never goes to the correct bible plan and you can't search by bible plan either. The online app is waaaay better experience. #Uninstall",4
"('2',)","Review Text 4545: When I first got this app all the Guides were free. Now, I have to pay $4.99 a month for a membership. NO WAY! This is incredibly disappointing. The Youversion Bible app offers excellent materials for free with no adds, as it should be for enrichment in your relationship with Jesus.",2
"('2',)","Review Text 4553: For an app to be on the religious genre, I would have expected it to be more transparent that it is currently.  It would have been extremely nice to have it plastered throughout this app that the guides and others can be used for a TRIAL period and thereafter you have to pay $4.99 PER MONTH.  Per month is a bit much too.  Other apps are running at $4.99 a year or one time but this one requires a monthly subscription to run.  It's shameful that this wasn't shared at the very beginning.  To have such a buggy app as this, why would I invest $60 a year for such a thing?  Otherwise, a great app.",2
"('1',)","Review Text 4648: Still learning to use it, especially with an update, but loving this app! Update... I was extremely happy with this app for several months, however lately it freezes, won't show any prayer choices, and it gives many error messages. Today it acts as I've never used it before and when I try to start over with it, it tells me it won't work offline. I'm not offline. I pray this gets fixed. This is so frustrating.",1
"('1',)","Review Text 4649: Keeps telling me not available offline when I'm connected to WiFi and my other apps run.  Or if it does connect, it completely stops. If I do manage to get past ""stopping"", it says no moments can be found. Won't play prayers linked from Bible app. Reinstalled app several times, nothing works. Please fix!!",1
"('2',)","Review Text 4650: So,  I love the app.  But if you don't read the fine print,  you won't see that this is just an introduction.  After a few weeks,  it costs $5 to access most of the content.  Yup,  I can just pray for free.",2
"('3',)",Review Text 4651: I really enjoyed listening to prayers in the a.m. and pm but now it just says has stopped. I will uninstall soon if not fixed. Thank you and God bless.,3
"('1',)","Review Text 4661: I really want to give this app the 5 stars it deserved prior to all the issues. I am getting multiple reminders a day for prayers and guides (after I've competed my dailies), I can't deselect the guide reminder & half the time it doesn't load. Please fix! Thank you.",1
"('4',)",Review Text 4672: I am not able to login and it has not kept track of my prayer journals since October although I prayed with Abide every day this week. Please fix!!,4
"('1',)","Review Text 4710: The prayers do not load. I have uninstalled and yet there is still no consistency. Such a shame, because I really love it... If it would only work.",1
"('3',)",Review Text 5275: How can you listen and use this when it stops in the middle when screen turns off? Please fix!,3
"('4',)","Review Text 5331: I have pretty severe A.D.D. and many health issues that seem to get in my way of a devoted and consistant prayer life. Most people think that prayer is so simple, but for folks like myself who find concentration a real effort and thusly feel very detatched from The Lord God. This app  I can already see is a wonderful benifit to me. And will further benifit me to my God purpose for His Glory. WELL IT WORKED TWICE, I WAS SO THRILLED I IMMEDIATELY RATED. NOW IT WONT OPEN😭 IS IT THE UPGRADE TO LOLLYPOP?? PLZ!",4
"('1',)","Review Text 5343: My husband uses this app and I love the website, but nothing happens when I try to open the app on my phone.  Help!",1
"('4',)","Review Text 5442: I really want to use this, but when I click on play on absolutely anything, my app freezes. Little disappointed, hope this can be fixed soon",4
"('1',)",Review Text 5444: I don't know what happen but it just crashes every time i use it. I hope you can fix this.,1
"('2',)",Review Text 5451: I believe the idea behind this app is wonderful but I can't see pass the whole paying for prayer. It's like the biggest concern I have about it. It is one of the most powerful tools God give us and it was free for a reason so why would I be paying $5.00 to hear someone pray? The whole point of prayer is that it is free and powerful. It is how we talk to the lord so what is the point of paying for this? Really I NEED someone to tell me why you charge for this? I understand donations but not monthly subscriptions. If you could please contact me and give me full understanding I WILL give this a higher review and share this app with as many people as God will  allow me too but I really need to be enlightened first.,2
"('6',)","Review Text 5: This app shouldn't exist. The idea is great on paper, but frankly, the  structure they use to support ""therapy"" is laughably incompetent. Both  therapists I was ""matched"" with (the matching is fake and not related to  your needs, best I could tell) completely failed to establish goals and  were useless as emotional supports. This model of distributed therapy might  sound great, but TalkSpace is not ready to be helping people, and it's  borderline unethical for them to charge to attempt to do so.",6
"('0',)","Review Text 14: Poor value, took a very long time to find a therapist as they kept on  sending me unsuitable therapists who had no background in the area I  wanted. They definitely don't match you, despite what they claim. Therapy  was ok, therapist herself very pleaeant, but therapy superficial done this  way. I really wanted a two way discussion but was given lots of exercises  with lightweight feedback. To top it all they billed me after I cancelled  (twice).",0
"('6',)",Review Text 16: This website was a joke they only wanted my money i watched the commercial  and said 24/7 help its a lie. I need real help and I was fooled into a  commercial. So sad i had hope,6
"('6',)",Review Text 20: The counselor is awesome but everything else is a disappointment. I have  been paying for the service for about 6 months now and I have issues with  the app on a daily basis. I sometimes have to try and send a message or a  picture about 20 times for it to go through. Sometimes it will tell me I  have a message waiting for me and I go to check only to find out there's  nothing there. I can not go back (to see what was said last month for  example) through the messages any more . I have been in touch with customer  services and yes some things get fixed but the messages not sending issue  still there. I asked for some help with another issue and there wasn't much  help or understanding which you would expect from a mental health site.,6
"('4',)",Review Text 21: At first they wpuld respond and video chat. Said things he was going to  help you with. Gave you things you should do. Now I get no response . He  said he was going to talk each week. Even said he would set a time uo for  Friday and no response a week later.,4
"('4',)","Review Text 22: I signed up (and paid) for this service and it is *nothing* like what I  expected. I was supposed to hear from someone 1-2x a day, and the questions  are useless and she only replied once today. This is by far not worth the  cost.",4
"('4',)",Review Text 27: Feels like a scam. Customer service is VERY slow. I needed a refund last  week and no one has answered the phone or email.,4
"('4',)","Review Text 30: Very bad app , they just cheating ppl after getting the payment . No body  will response after u do the payment",4
"('0',)",Review Text 31: Why are therapist required to have a iPhone to do therapy on this app. Not  fair or realistic,0
"('6',)","Review Text 36: Customer service doesn't get back to you for a while. I didn't know they do  automatic billing. So be careful if you try to only sign up for one month.  They charged me unexpectedly and I haven't been able to get in touch with  them for several days now. The therapists are good, but the random texting  eventually becomes kind of impersonal. It is helpful at first if you're shy  and need to vent, but eventually you just kind of need that in person  communication to have someone understand you. I think it was somewhat  helpful and convenient, but definitely too expensive for what you get.",6
"('4',)","Review Text 55: It constantly logs out and loses my ""lock screen"" feature leaving my charts vulnerable to be read. Frustrating. Sometimes my therapist would reply with short, one sentence replies. Towards the end of my subscription she stopped replying altogether! Don't waste your money.",4
"('0',)","Review Text 57: Takes up to 3 days to get a therapist, therapist will likely respond with questions and zero help. I could write novels and all I'd get was ""that sounds difficult"". Well, yes, that's why I wanted insightful help, not a buddy to chat with. Waste of time and money. Currently waiting up to 3 more days for a new therapist... will likely cancel.",0
"('6',)",Review Text 60: Im 16 and this app is supposed to help people with problems well teens go thru alot of stress and deal with alot of hardships i think this should be teen and adult friendly not just for adults,6
"('6',)","Review Text 62: The app doesn't say it cost money, I thought it was free, and it's for adults only, younger people need consulting too. I only got automated texts, before they said select a payment",6
"('0',)","Review Text 64: App is starting to annoy me. I love my therapist but app developers and support is poor in my eyes. For instance,it takes days for support to respond. Then respond by time you give up or ignore the problem. I dislike the response rate of support,seems only way to get their urgent attention is to give the app a deserved poor rating on here for lack of seeming to taking their users seriously regarding support and needs. The suggestions ive made and the other users have, dont seem to be taken seriously despite being regarding USEFUL funtionality.  Ontop of that im tired of the notification glitches. Keep giving alerts of message when there isnt one. I have free apps with more functionality yet here i am paying over 100 dollars monthly for glitchy app with lack of updates that are useful for users. Users are putting in suggestions and complaint,MAKE CHANGES. And no i dont care about emails claiming youll forward my needs to management, i expect actual changes just as the other users who giving low scores.. Also,a user mentioned taking 3 days for changing therapist,i too had to go throught that,it shouldnt take that long. Therapist should be confined to only twice a day and should be able to be available saturdays.LISTEN TO SUGGESTIONS BY US AND MAKE CHANGES!!",0
"('0',)","Review Text 69: Worst app ever. Think I got scammed two hundred dollars. Haven't even got a therapist yet, but I paid, and it is telling me my account is inactive. Was working fine yesterday before I paid. Tried contacting customer support, and they won't respond. Nothing like a good dose of paranoia on top of depression from just getting robbed by an app.",0
"('0',)","Review Text 80: My matched therapist simply did not write back to me - in a time that I really needed to speak with someone. I was told that I would hear a response ""within 24hrs"" and here I am, 5 days later with nothing. So for the money they're charging and the ""service"" they claim to offer, don't waste your money or time with talkspace. Even contacting customer support to voice my displeasure, or try to get some kind of answer as to why my therapist won't respond is met with an auto response of ""it may take 2-3 business days to respond"". Ironic that an app that offers support, doesn't actually give support to it's paying customers. DO NOT USE!",0
"('0',)","Review Text 88: Was very eager to give this a try. Can't even log in. I create an account, and it tells me the account/password isn't right. I can do a password reset and it still doesn't work.  I guess I'll give it another try later.",0
"('6',)","Review Text 89: Meh, I guess it can be okay.  I spent a lot of money to get very short responses.  It's cheaper to go to a bar and talk to someone.  And honestly the feedback at a bar seems more concerned and invested.  They give you a chance to choose another therapist but honestly don't feel like going through the backstory again.",6
"('6',)",Review Text 98: People are seriously hurting and need to get help and just get stuff of their back and y'all take money from them to do it.  I had to uninstall it just because I would have to pay.  So no help,6
"('4',)",Review Text 100: I was looking forward to this and had a TERRIBLE experience. Do not expect much if you try it out!,4
"('0',)","Review Text 133: I tried it for a month. I guess I expected too much? Having gone to a therapist for many years I expected a discussion type service? The therapist responded in the morning and night and I pretty much got my own words repeated back to me with ""I understand.."" in front of them. Not helpful. Anyone can do that. I also don't like like how they join you up with someone in your area. The therapist was nice but Their response was robotic. Waste of money. Go to a regular therapist and save your self some money.",0
"('4',)","Review Text 135: Both the app and the website are frustratingly unnavigable to the point of making me even more depressed. I feel completely robbed. The price of the service is perfectly reasonable if the service worked. However, being thwarted at every turn, especially considering how hard self-advocacy is and that is exactly what is required for this app,  I'm frankly worse off now than before, but adding insult to injury, I was charged an exorbitant amount.",4
"('4',)",Review Text 139: I paid $100 for something I didn't use ... And I havent got my money back .. it's been more than 3 business days and they haven't replied I don't understand.. I just want my money back,4
"('4',)",Review Text 164: I think it is ridiculous to have such an expensive app without a tralial session. How do you know it's for you? How do you know you're not just wasting your money? Just because they say so? Ridiculous,4
"('6',)",Review Text 168: I tried to cancel this service purely for financial reasons. The app did not cancel my auto renewal when I completed the cancellation process and I have contacted support 3 times with no contact back. I cannot afford it and I hope my refund doesn't get complicated by the delay due to lack of responses from talkspace support. I enjoyed the app and found it helpful but tech support is lacking and I am forced to write a negative review to hope they see it and help me with my situation.,6
"('4',)","Review Text 171: Garbage.  The counselors cant remember day to day what you told them and you end up repeating what you have already said, or answering a question that you have already answered.  Don't bother.  Go see someone in person.",4
"('2',)",Review Text 174: charged me twice for the first month. promised me to refund the money. that was three days ago. customer support is unreliable and makes false claims,2
"('0',)","Review Text 192: I tried this app for a month. I chose the option that said my therapist would reply to me twice a day. There were several times when this did not happen. I contacted the support line via email and they replied saying that they would look through my conversation I had with my therapist. They contacted me again over a week later to say that they I couldn't  have a refund because they couldn't find anything wrong, and that it was most likely down to my therapist not being right for me... I paid for the more expensive option thinking it would be better, but this has been a total a waste of money.  Will definitely not be doing this again.",0
"('4',)","Review Text 197: Recovery and mental health are only for the wealthy, online and off. Maybe someday something less expensive will come along. If you're low-income or on disability, this isn't the app for you sadly. I really wanted to like it.",4
"('0',)",Review Text 199: Intake therapist was not interested in answering my questions. Made me feel worse about myself because I didn't understand and had to ask more,0
"('4',)","Review Text 206: Trying to sign up for two weeks and still failed,  this app is sucks",4
"('2',)",Review Text 208: I like the I idea but it's way too expensive and no free trial,2
"('2',)",Review Text 210: There is a STEEP service fee of $32-$99 per WEEK! Did u hear me? Not per month or per year... Per WEEK.,2
"('4',)","Review Text 229: I'm sad that I won't be able to use this otherwise wonderful idea, I can't afford 156 monthly for service I have no idea is legit or useful. I've read some reviews that say you can get ignored so I don't think the risk is worth it.",4
"('0',)",Review Text 232: No help. Snake  oil. There is help somewhere else. Call a 1-800 number you're better off there. They say that there's no obligation of there time that they post. But if you look at the schedule that there is no off schedule  on the app. My therapist said that they would check in on me twice a day. It's been 2 days since I've heard from my therapist. Good luck with the fight.,0
"('4',)",Review Text 235: Was ignored completely by the first person I got. I don't know if it had to do with the fact that I asked if they do medications or only therapy. Maybe she thought I was a pill seeker which I'm not. Uninstalled. If I could give zero stars I would.,4
"('4',)","Review Text 236: Awful!!  Asked personal questions, violated terms of service, difficult to get in touch with support. Very disappointed.",4
"('0',)","Review Text 242: Awful. Flaky therapist that could not focus and help, also would disappear with no warning. Made me waste my time writing out painful stuff for very little benefit. Overpromise and under deliver seems to be the order of the day here.",0
"('0',)","Review Text 243: The therapist i have is great , the unfortunate thing is the app is constantly not working even on a computer I've contacted customer support and nothing is fixed i still have trouble receiving and delivering messages , the audio never worked . the app was at it's strongest when it was a reasonable 70 a month. I paid 150 for what i thought was an initial fee but for whatever reason I'm being charged 190 now, they have also charged me after a cancellation previously. They also don't send you a confirmation email of the subscription you sign up for which means you get no proof of what you actually paid for. I do think the prices are outragious considering you are NOT guaranteed a certified therapist, i got lucky, but in the fine print upon signing it states that you are not promised a certified therapist.",0
"('4',)",Review Text 245: Prices are very expensive. I was intially offered one price then after a few minutes of talking was offered another one that was much higher. They won't bill my insurance. And they we're very rude and pushy. So glad I didn't waste my money.,4
"('4',)","Review Text 246: I just started using this app, but so far I am satisfied with the therapy services. My major complaint is that the in-app camera function works horribly. It distorts images, doesn't focus the camera, and doesn't show the entire frame when taking a picture, so once you've taken your shot (which is made blatantly obvious by the shutter sound that can't be muted) a whole bunch of other stuff in the background shows up in the frame. You also can't delete pictures from the chat and if they didn't send correctly the first time, they keep showing up at the bottom of the chat. Please fix this terrible function!",4
"('2',)",Review Text 248: What a joke. I pay $60 a month for therapy with my insurance. You want me to pay more than double and I only need a couple of appts? Not gonna happen.,2
"('6',)",Review Text 250: My therapist was good but the customer service is the worst I have ever experienced. What a disappointment. If you need help do not use this app,6
"('4',)",Review Text 257: This app is just a scam. Dont waist your time or money. It's might as well just be an automated service. I want my money back from these crooks,4
