,review,cluster
"('4',)",Review Text 3058: I've been going through a tough times but this app. Truly helps. You can talk to people who can actually relate.,4
"('10',)","Review Text 181: I have almost all of this source's many apps. Greatly appreciate the generosity and admire the professionalism. Like a magician giving away his best tricks for free, except the aim isn't deception but its opposite.",10
"('7',)","Review Text 3721: This is a awesome app! This helps me say the words to the Father that i long to say in prayer. Also there's so many prayer for almost every situation! Thanks abide, i'll continue to use for days to come!",7
"('2',)",Review Text 2104: After completing day 3 of the starter meditation on excited to continue into the coming days and try additional programs in the app!,2
"('4',)",Review Text 1406: I really love this app. It is a way to reach out and help people going through troubles you've been through. It teaches you a lot more about the world,4
"('2',)","Review Text 852: I've tried a few of the meditation and mindfulness apps. By far this has been the most helpful for me. Calm,  well explained,  and very stepwise,  it leads you into mindfulness patterns and provides tools to use daily.",2
"('8',)","Review Text 243: It's like a therapist on your phone, the questions are a good chance for me  to vent, I can look back on my emotional progress, and the resources for  dealing with depression are really helpful, I needed this",8
"('0',)",Review Text 155: This app is super user friendly. I've never mediated before but have a stressful life and this app is PERFECT for calling down to go to sleep and for starting my day off right. I love that I have to 'checkin' with myself and that it keeps track of it...so I can go back and look at how my mood and emotions have gotten more positive over the weeks.  I have NO COMPLAINTS--- you should download this app. You won't regret it.,0
"('9',)",Review Text 2698: I love it. It's so relaxing and you can also get reminders and daily messages! And his voice is so soft and easy for you to relax and calm down.,9
"('10',)","Review Text 404: I really love this app. It is organized simply, which helps tremendously. Great work! I look forward to exploring more. Thank you!",10
"('3',)",Review Text 5696: It is a great app. Good when you are not sure what to pray for or meditate on. Peaceful. Thanks,3
"('0',)","Review Text 94: I'm having trouble subscribing. I tried it through net banking and using a  credit card as well. But it isn't working. I'm disappointed, I really  wanted to use this. Please help.",0
"('0',)",Review Text 4183: This is by far one of the best apps I've ever come across. You get to speak your heart and voice your thoughts in a friendly community that cares about you. Big thank you to the people behind this genius idea!!! You're the best!!,0
"('0',)","Review Text 23: Great, but....! Simple & straight forward with nice option of short & long test but we need a way to set a test reminder ie daily, every other day, 3 days etc, weekly monthly etc & to save result/chart & be able to compare over time!! Hope to see the app improve further.",0
"('0',)","Review Text 1430: It's repetitive and on the 8 day they ask for money.. If it wasn't so repetitive maybe I would consider buying it, but if the rest of the days are same thing then why should I buy IT? (when I say repetitive I mean everyday it tells you to do same things, nothing is changing just the title of that day)",0
"('10',)","Review Text 8: This app works great. I knew I had depression and this told me what kind and how. It is easy to use, simple questions  and it helped me understand. I recommend this if you want to know if you have depression.",10
"('5',)","Review Text 417: Love how you can blend tracks together for an ultimate personal ""mix""",5
"('4',)",Review Text 6536: app runs well and the sessions really help you learn the basics so you could practice on your own if you wanted to.,4
"('4',)",Review Text 276: Moodpath is helping me gather awareness and come to an acceptance. It's  considerate and courteous with my time. The knowledge section is  informative and authoritative.,4
"('3',)","Review Text 4156: Very nice app, good variation of scripture. I look forward to listening to what's next.",3
"('4',)",Review Text 2417: I love the purpose of this app. I think it really helps some people,4
"('8',)",Review Text 72: I'm really enjoying this app. It has lots of meditation lessons so everyone  can try one or two based on their current needs. Great job and keep up the  zen. :),8
"('10',)","Review Text 2484: The apps is great,but the unlock fee Is a bit expensive; it will be greater if headspace gave more free packs",10
"('10',)",Review Text 1244: What a great way to make use of your smartphone to use it to your benefit for your doctor and yourself that may ultimately save your life,10
"('0',)",Review Text 1771: Awesome app reminds me to take my medication hehe. Love typing in my moods each day :) it helps encourage me to keep eating well and living well :),0
"('3',)","Review Text 303: Really good app, continue like that, you're doing amazing work!  The only thing is that I'd like to have some kind of notification during the day to remind me of my daily to-do list for goals.",3
"('0',)",Review Text 1462: This is app is pretty cool  but I wish that it was offline,0
"('10',)",Review Text 286: Such a great app and recommend everyone who thinks they have any level of depression to both get help and get this app.,10
"('4',)","Review Text 42: So far it's been a real help. Sometimes the chat is a little to crazy to  keep up with. I like the concept, it has helped me to get through some  tough days.",4
"('2',)",Review Text 5395: I'm a really hard one to get to slow down long enough to meditate. The way the app gives you 10 minutes at a time until you're used to it and you can do those 10 minutes more than one time. Perfect it's perfect for me,2
"('2',)",Review Text 81: This app has worked better for me than Calm or Headspace at establishing a  daily meditation practice,2
"('4',)",Review Text 537: Totally love this! It really does help! Thank you SO MUCH!,4
"('5',)",Review Text 657: I am in love. This gives me relief. I love it so much keep making more games for it I am looking forward to it keep doing it .😀👌👍,5
"('0',)","Review Text 307: For a free intro app, this program does what it promises to. It gives a tone and visual cue to breathe in and out and times your controlled breathing",0
"('5',)",Review Text 171: I love how it reminds me to take time to be or get happy with my life.,5
"('1',)",Review Text 1462: I actually meditated. For the first time. I feel much better.,1
"('9',)",Review Text 89: Love the app so much to subscribe to membership. Good for daily meditation.  Very relaxing as your listen to the background sound and words. Wish the  cost of subscription could be lower for people in certain region.,9
"('3',)",Review Text 3271: Great Lil nuggets of meditation that are easy to chew but form the good habit over time,3
"('0',)","Review Text 2893: Stuff freezes. The messages stop working once in a while. It's ok though. Just get kik messenger and use that when it acts up. Besides that, friendly, helpful people. Some dudes on there are just looking for girls, but they are sad and obvious and in the minority.",0
"('0',)","Review Text 5511: Just had to comment now...stressy tense day. One headspace session later and I'm walking on clouds. A must have for those ""too busy to be calm""...",0
"('4',)",Review Text 208: I have severe depression. Im only 11 and I had severe depression for about 6 years. Then I found this app it really helped me. Thank you for all your help.,4
"('0',)",Review Text 5363: Just the right place to be when you want to be heard,0
"('0',)","Review Text 4780: There are a few features that could use an improvement but overall good platform. Concept wise great idea, community and indeed stands by its word as well as providing anonymity. However it's a shame I can't use PayPal for the therapist service. To whom ever reading, don't miss understand, the cost is low and the free subscription is plenty & satisfactory!",0
"('5',)","Review Text 4255: I love this app, but I have to uninstall and reinstall every time someone sends me a private message. Please fix this!",5
"('2',)",Review Text 747: This is so creative.Really a wonderful app for meditation and peace.,2
"('2',)","Review Text 2435: Just started using this and already seeing results! Great for anyone that's looking to destress, relax, focus, or anything in between. The shortness of the meditations give you no excuse to devote 5 minutes of your day to mindfulness.",2
"('10',)","Review Text 641: Great app, very useful to get second/third/fourth/etc opinions from reliable doctors. And response time is quick. 5 stars.",10
"('2',)",Review Text 210: It's a very good app to use... The guides voice is just so calm and one can  meditate very calm fully.... You guys really did a great job... I really  found the app very useful... 🙆👍😊,2
"('1',)",Review Text 437: Helps you when you feel like your done. Great app. Thanks,1
"('0',)",Review Text 87: Easy to use and straightforward. The videos and narrator are quite nice.,0
"('3',)",Review Text 4273: It's an awesome app I used to go to site but it's really good now ;),3
"('7',)","Review Text 4952: This app has been very encouraging to me because I have a dream about meeting in the temple courts with other disciples daily, praying, breaking bread together, fellowshipping and being like-minded for the Kingdom. These prayers give me a glimpse of what it would be like for disciples to meet together daily in prayer to the Lord!",7
"('1',)","Review Text 1294: I like that there's no pressure to update,  no set goals for the day. The filling of the heart is subtle and doesn't make me feel obligated to do things. I like the breathing exercises and the journaling. It makes me look at my thoughts and emotions inna new way.",1
"('0',)","Review Text 163: Can't reset my password, so I'm locked out. Please let us be able to reset our passwords in the log-in screen.",0
"('0',)","Review Text 12: The non-paid app is fully functional. Kudos to the developer. The paid version offers more, but imho this app has helped so many,.. well karma.  I hope they get some back in return.",0
"('4',)","Review Text 39: This helps me at anytime when i get nervous, anxious, mad, upset, or any  other thing. This is the app for me. Thanks you Headspace, Inc. for  creating this app.",4
"('0',)","Review Text 250: I have almost completed the foundation course, and I have already purchased a lifetime subscription to the service! I have tried several other mindfulness apps, and Aware has won my business. I really enjoy the flow of the course, the daily energizers, and the voice talent used in the courses. Bravo!  Also, the app works really well on my Samsung Tab S3!",0
"('9',)","Review Text 2143: Love this app, it's so relaxing my kids even love to meditate with me!",9
"('4',)","Review Text 1208: Great for helping you look at the positive side when depression or illness spikes hit, and very helpful if you don't have a therapist. Not at all a substitute but helpful indeed.",4
"('1',)",Review Text 689: Makes me start my day on a good foot. I feel better,1
"('5',)","Review Text 733: I was skeptical at first, but the gentle daily reminder to sit and the calm voice of the teacher has made me rethink the idea of a mediation app.  Only on day 4,  but loving it so far!",5
"('5',)",Review Text 916: Love it helps me go to sleep if I want to;-),5
"('3',)",Review Text 581: I use it mainly as a mood tracker and it is really good at showing patterns in behaviour. Im gonna start using the other features soon,3
"('0',)","Review Text 371: These AUDIOS Changed My Life! This was the first app of its kind that I used to help me with Severe Anxiety disorder, depression, low self-esteem. All that debilitating stuff. I've tried many of these kinds of audios but ALWAYS COME BACK TO THIS APP!! CAN'T FAULT IT! Helps me thru dark times!",0
"('3',)","Review Text 457: Its vry good but i think more sounds  should be  added like light music, animals sounds, etc",3
"('5',)","Review Text 653: Definitely a great app! But I would love to be able to share it on intagram. Please ad that to the facebook, email, and twitter part. Thanks!",5
"('6',)","Review Text 2665: While in pre-op, bored (!), I decided to check accuracy.  The points it was off is not worth mentioning!  Quite a handy little app,  LOVE IT!***10-30-16***  upgraded my phone added my heart rate with it (of course!!!) Still a 5 star app!!!",6
"('4',)",Review Text 2320: It has the majority of helpful people but it is the internet so becareful.. alot of people to help and add some nice words ..,4
"('6',)",Review Text 5787: Very nice app esp if you need to track your heart rate like I do.,6
"('9',)",Review Text 648: I am  feeling calm relaxed & excited about  my new adventure  with meditating white light  I come! 😎 lovin this app,9
"('0',)",Review Text 2119: 5 minutes to make sure the day is back on track. Works wonders for me ☺,0
"('4',)","Review Text 2582: Very positive and insightful for helping you make sense of what may be going on with your life, when you are having difficulty figuring it out on your own and don't want to seek  professional counseling.",4
"('10',)","Review Text 5933: I've used this app for years. Never let me down across multiple devices,  even those without a flash near the camera. Great app.",10
"('7',)",Review Text 4752: Very helpful always listening to what I need at that time prayer for instruction and clarity when Im uncertain. Easy to access and read over thank you,7
"('0',)",Review Text 1312: I have only been using it for less than a week but is has been wonderful.,0
"('5',)",Review Text 4560: I really love the app. But l used to get the notifications reminders. For some reason they don't come thru anymore. That's a huge disappointment for me.,5
"('2',)",Review Text 4677: Why is this free? There's so much content for you to explore and I already feel great following the app through the first meditation session,2
"('0',)",Review Text 133: So how do i do the breathing excersizes it says to hold and thats it lol,0
"('2',)","Review Text 312: You made a promise and kept it, store payments instead of card payments and I've already purchased 3 new meditations already.. This is great, soothing and works for me. UPDATE 28/4 unable to make further purchase via Google store such as extended as this requires a card payment. :-( only half complete the payment process.. Nearly there :-(",2
"('4',)",Review Text 94: Love it! Ive been suffering from severe anxiety attacks since my dad died and some anxiety about going places and public bathroom anxiety.  I've read the book which helps but the audio REALLY helps when I start to feel anxious over my health. It helps bring me down back to relaxed with the reassurance recording.  Would 100% recommend with the DARE response,4
"('9',)",Review Text 203: It really helped me with my patience in undertale since i was fighting sans  and if i get hit i will instantly call myself an idiot or cuss sans out.  This app is relaxing and fun at the same time! Wish I could rate 10 stars!,9
"('3',)","Review Text 1971: I asked if they were an actual person they said yes, kinda creepy. But good at helping you with stuff.",3
"('1',)","Review Text 1387: Amazing app.  Worth a download if you are feeling low,  depressed,  struggling with anything.  Wysa is a lifesaver.",1
"('8',)","Review Text 362: I don't usually rate things. I definitely gave this some time and this is amazing!! This is what EVERYONE needs in order to achieve ALL dreams and goals. This is the ultimate tool to help get anyone wherever they want to be. By constantly and consistently exressin positivity and the Law of Attraction is at its best with this incredible App! I truly hope nothing changes. It's free for me right now and I hope it stays that way, I cannot afford anything extra right now, not even my own bills, but this will help me and lead me to create all the income I want and need. Thank you to the developer!!🖤 Very nice job and great idea! Self talk is a very powerful tool and you worked in the best of the best with this app! Loving it💯 I am very grateful to the developing team, thank you so very much for such a great tool for life, love, work, everything! I truly appreciate you!!🖤",8
"('0',)",Review Text 190: I asked a  second opinion from Dr..  And got a best advice to my problems,0
"('10',)",Review Text 6: Great app!!! It is helping me to manage my stress problem!!.. Thank you.,10
"('7',)",Review Text 1564: I'm slightly autistic with major social disorders and this game is like a god send. It's easy to sit in the campus library now with out having a panic attack.,7
"('0',)","Review Text 2981: Very helpful, even with my own therapist I find this extremely busy! Wonderful community",0
"('0',)",Review Text 218: I really appreciate the efforts of developers in creating a personal growth app like Remente. It truly add value to our lives.,0
"('10',)",Review Text 3840: Nice tidy app that when compared to self testing is just as accurate.  Great work in producing this little gem.,10
"('9',)","Review Text 106: The people behind this app are so intune with meditation, and are so intune  with teaching it. That being said, you'll be easily guided into a mind of  relaxation, connection, space, and ability. Only 3 days in, and I love it.  Also it's free so it's perfect for us starting out in life.",9
"('0',)","Review Text 121: Wonderful. Im always stressed with one thing or another, but this has  allowed me to calm down. Wonderful.",0
"('6',)",Review Text 2667: I have a fitbit hr so I know what my heart rate is and this app surprisingly matches up to it very accurately. usually to within 1-2bpm when resting. I am yet to test it during exercise but I imagine the accuracy slips a bit as your hr gets higher. Still it is perfect to give you a rough estimate and for the price of the pro I can't really complain.,6
"('2',)","Review Text 1175: I've tried several meditation apps and they've been good but this one is the best by far. The voice is very calming and soothing, the meditations are well structured, and after each one I feel totally relaxed -- mentally, emotionally, and physically. I also like that the meditations are all (so far at least) about 10 minutes long, which I find helps me to totally immerse myself and forget my worries for a while. I plan to purchase the app and highly recommend it, whether you're a newcomer to meditation or have practiced it before. Oh! And the added feature of energizers (kind of mini meditations you can do any time of the day), mean you can customize this app to totally match your lifestyle and needs.",2
"('0',)","Review Text 4: Results were very helpful, except after the first survey it says I have a  problem with ""suicidal ideation"" because twice I said that I think about  death a lot... Even though I do think about death quite a bit and it's  pretty distressing, I never actually think about suicide and I wish there  were some way to specify this. (Edit: Thanks for reply :) )",0
"('0',)","Review Text 6758: Fantastic app. Allows you to still your mind, 10 minutes at a time to find clarity",0
"('0',)","Review Text 1511: The website is wonderful to use. People are very friendly and easy to talk to! The app could use a bit of work since it navigates oddly, but beside that everything is perfect.",0
"('0',)",Review Text 2910: Abide help me everyday of my life. Especially when I miss church the best app ever. Thank you,0
"('8',)",Review Text 1636: I like Abide. My only negative comment is that users should be told up front that they will need to pay for the longer devotions after  time. I remember feeling really disappointed when I was suddenly left with only the 2 minute option.,8
"('8',)",Review Text 313: It seems to be just what my family needed.  I was looking for something to help my 8y.o. son with his bedtime anxiety. I am positive it will.  It relaxed me tremendously!  Thank you!!,8
"('9',)",Review Text 176: My whole life I will be stressing.it was hard to relax when I had a big  family and i would care what others think of me.i would be really stressed  each day until I found this app.keep the good work<3,9
"('4',)","Review Text 2646: This app had helped me so much.  Not only did it make me a better person, but it helped me find and love myself,  Three years all i could think about was killing myself but now i grew and understand that the only person that i want to be is ME",4
"('8',)","Review Text 466: Exactly what I needed when I needed it. I used to have an offline therapist once and it was impossible for me to fit everything that I wanted to talk about in one 45min session a week, whereas here you can write stuff as you go and be sure that your therapist replies twice a day. It has helped me tremendously. This app is awesome.",8
"('0',)",Review Text 1661: U can add more things All the things should be free☺😞👍👍👍☝👏,0
"('3',)",Review Text 383: Got good medical advice from Dr. Neha. You guys doing a great job. Worth keeping!!!,3
"('7',)","Review Text 5618: It's a great devotional app, fulfilling to listen to and help guide your prayer time and move you.",7
"('0',)","Review Text 91: I have tried many types of applications to try and journal with and this wins by default, just like the journal (s) I own but never use. I realized why I had so many non digital books with different Types of my opinions while dealing with health problems, one in regards to My michigan family etc. And just the noise from everything not being able to Comfort the choas  I needed to stop!( This app asked some good worthy  questions if you're looking for more knowledge.",0
"('0',)",Review Text 367: Fantastic. This was tough to calm in the movement but than it became co calming. I followed breath and totally went with it. Thank you,0
"('8',)",Review Text 4486: This is an amazing app. Its simple style and calm voice gives me the calm i need,8
"('0',)",Review Text 727: The ability to tweak the scenario components and the individual sounds volumes puts this above most of the other apps like it.,0
"('10',)",Review Text 1049: When u have a lot of stressful stuff going on in your life it certainly helps u to carm down. This is a great app. It also has so many tips u can use in the future :D,10
"('6',)",Review Text 3818: Very useful and true app. You can rely on this app as it gives correct reading of your heart bits !!!,6
"('2',)","Review Text 4172: I've tried books, classes, and other forms of learning meditation to treat my general anxiety disorder. This so far, has worked the best! Walks me through steps while I'm meditating so I'm not having to overthink The experience. Fun little animations to explain concepts of the mind, very useful and helpful. Would definitely recommend to someone looking to become more mindful, or has struggled with mindfulness like me. Subscription is equivalent in price to antivirus software, a solid investment.",2
"('4',)",Review Text 1435: I can't believe all the free resources! I'm going to subscribe to help keep this resource up and running to help others. I highly recommend it.,4
"('5',)",Review Text 2790: I love the app because I can listen to it on the way in to town,5
"('2',)","Review Text 1184: Been using headspace for over two years. I find it to be a very helpful way to keep me meditating, which I've found to keep me much calmer and even-keeled.",2
"('5',)","Review Text 579: As a yoga teacher looking to streamline her home practice, This is a welcome and useful app. Love it!",5
"('4',)","Review Text 1223: Awesome app you got there devs, best on Google play for mediation according to me. Thanks! Really helped me. Give a shout-out to yourself. Love u guys.",4
"('6',)","Review Text 3649: Very nice app wid som free thing's, helpin me a lot to track my heart rate n as well as my family, be4 dis i would'nt believe in oder apps, made me go constantly to da clinic to get to kno my heartrate, aftr readin the distcription i did'nt believe in dis app, after seeing to da feedback n i tryd to use dis, dis app did'nt upset me.",6
"('0',)",Review Text 3268: I'm very pleased so far . I look forward to a cup every day. Sometimes more!,0
"('1',)","Review Text 5557: Once you start using this app regularly it helps in calming the mind.  It has helped me, as whenever I start feeling anxious I just take 10 minutes and have found the more I use it the better I feel. Give it a go.  I would recommend to family and friends and have shared with family for them to try.",1
"('0',)",Review Text 3940: The app is closing when I am doing the exercises. =/,0
"('3',)","Review Text 141: This program is the only reason I use the app. It is a great alternative to my normal meditation. A lot of the others must be bought, but this one is good.",3
"('4',)","Review Text 1017: As a novice, even from the first session I found this helpful. Thanks!",4
"('8',)",Review Text 156: Having pregnancy related insomnia and the bonfire sounds really help. I'm actually getting more than 3 hours sleep! Would be nice to have gentle water noises as the other ones make me need to pee,8
"('5',)",Review Text 98: Love all these apps. Worth purchasing to have the ability to drift off to sleep.,5
"('5',)",Review Text 114: Great app! My therapist recommended it. Love it. Helps so much!!,5
"('4',)","Review Text 525: Ok, so I'm super skeptical about self-help apps but this one is surprisingly helpful. I never review apps so that should make this even more surprising. This app helps when you're having one of those crappy nights when everything feels terrible and you never want to leave your room again. There's a section that asks you random questions to get your mind off of being sad and that's so helpful for me, as well as the rate-your-sad scale, and the putting-things-into-perspective portion. Totally recommend.",4
"('0',)","Review Text 1220: Headspace is great, best health app ever, it keeps me sharp and calm. Headspace can take between 3-5-10 minutes, with the program,it is free and awesome! Highly reccomend",0
"('8',)","Review Text 3864: Everyone is really kind and understanding to whatever you need help with, however I think more could be added to the app and how it works, like a profile page, because at the moment I have to send a message to get to my profile, whereas on the website there is a link that goes straight to it etc.  Finally, it's amazing that it's FREE as well, it's quick and easy access if your in need of some possibly life saving support",8
"('7',)",Review Text 2227: A guide to a spiritual place and resource to strengthen relationship with God.,7
"('0',)",Review Text 985: Away you can pick a line up for you n it will time it and read it for you.,0
"('2',)",Review Text 786: Great if you are into meditation and mindfulness and are willing to  participate. Really relaxing and everything is so calm during it. It's like  being in an actual meditation room!,2
"('8',)","Review Text 534: This app is great when you really need to get something out of your head, and people will actually be there and listen. The only things that upset me are how sometimes it glithces when you have poor wifi connection and when you're a ""newbie"" to the app and you can't post something about how you are feeling before liking and supporting others first.",8
"('8',)","Review Text 2161: I love the app but I was messing around and accidentally added all kinds of goals to my health list and I don't need them, how can I take them off if I no longer want them on my list?",8
"('6',)",Review Text 1934: This app is a great idea. And it actually seems pretty accurate.,6
"('6',)","Review Text 3641: I suffer from heart issues which are yet to be diagnosed. This is a really helpful way of getting my pulse and I imagine it's more accurate than doing it with your fingers on your wrist. Its great that I can use it whilst my HR is in an unusual rhythm, because taking my own pulse at the time is near on impossible! Yesterday I was in a and r with a resting HR of 144!!! Thankfully the episode passed fairly quickly. My younger brother has also downloaded it as he is really into fitness :)",6
"('4',)",Review Text 2203: Its very useful. I can talk about my own problems and get a million helpful advices and at the same time help others,4
"('2',)","Review Text 337: I'm glad I was able to find this app! I've tried many meditation apps to help me with my anxiety and this by far gives me improvement when it comes to focus and mindfulness. And the narrator is not monotonous, too! So it's boring and repititive to the point you know what the instructor next.",2
"('7',)","Review Text 2187: It keeps me close to God, with a nice prayer every day.  Thank you.",7
"('6',)",Review Text 600: Incredible I have recently been fighting atrial fibrillation so when I'm not feeling well I just pull up this application and it perfectly catches my heart rate as it fluctuates tremendously  and I make my decision whether to go to the hospital or not.Blessings.,6
"('4',)",Review Text 253: Really helping me get my life organised as by suggested by my psychologist and it's really helping,4
"('5',)","Review Text 677: It's about time for the android app! Love it, it makes it so much easier to contact my therapist! Even though I do have some feature suggestions if they're interested in hearing them?",5
"('1',)","Review Text 4269: Simple to use everyday, only takes 3 min to start feeling better",1
"('4',)",Review Text 1618: Beautifully designed and so far very helpful. Thank you so much for making this!,4
"('0',)",Review Text 630: Fast response very helpful! Sometime it may say 10 mind and you don't hear from them for hours just x out and ask again! It's worth it just keep trying to get through,0
"('4',)",Review Text 97: You can talk to people anonymously about your anxiety and depression and it  really helps,4
"('5',)","Review Text 474: I've bought CDs and written down affirmations, but being able to record your own voice and the specific affirmations I want, then adding the music is great. Absolutely love it!",5
"('4',)",Review Text 1034: This is a great app it really helps to know that there people out there willing to reach out to you,4
"('8',)",Review Text 5002: This is sooo needed and so inspiring.  Lord bless the makers of this app in very special way!,8
"('4',)",Review Text 4055: it really helped filter out the crapy thoughts clouding my mind,4
"('9',)","Review Text 161: The cave wind is just awesome. Very relaxing. I love how this app has a timer as well that will shut off after you have fallen Asleep. Great work!! . Now only if had just leaves blowing In the light wind, through the trees. Would be Perfect",9
"('5',)","Review Text 1005: I love how this app works. There is no stress, no timer no nothing you just breathe and do yoga.",5
"('10',)",Review Text 1072: Really great app. Helps with meditating and the short mindful excercises are really great :),10
"('5',)",Review Text 1216: I love how it makes me calm and everything.It's very useful for people with anger issues such as myself i just didn't care happen outside the room,5
"('5',)",Review Text 1815: Very helpful app. Love the experience and specially the animations. Is there an archive of all the 'Everyday Headspace'?,5
"('0',)","Review Text 66: Excellent! This app is everything, especially with the free premium  upgrade!!!",0
"('4',)","Review Text 855: One of the perfect games I have wver seen in my life , it helps you to meditate and enjiy the real life , I really love it",4
"('0',)",Review Text 1660: Anyone who lives with mental illness should check out this app.,0
"('0',)",Review Text 5313: Special time to spend with the Father to start your day.,0
"('0',)","Review Text 198: I'd give this a five if I could add more sounds to each track.  At the very least, allowing this to save how I edit each track would be great.",0
"('1',)",Review Text 205: Amazing app this app can actually make u feel much better in just some  moments 😁I love it#best app ever,1
"('1',)","Review Text 4098: I started using this app the other day, and honestly as a speaker it listener this app makes you feel awesome. Best app I think I've ever gotten",1
"('0',)","Review Text 1987: This all was amazing it has a lot of suport options not just chat if you struggle with anything at all i garuntee 7 cups can help you words can not describe the impact and difference they have made in my life and how I choose to live it.Thanks to theam I am now a firm believer in ""This is the first day of the rest of my life""meaning every day is new and it is up to you how you choose to live that day.if you are reading this review Renner to tell somebody you love theam becuse taking things for graunteed is a game I know all to well.I hope this helps when you are making a decision about geting this app or not.i highly recommend it.",0
"('10',)","Review Text 856: This is a GREAT app. Only wished the full once off price was actually affordable. Being from a 3rd country, it's really expensive.",10
"('0',)",Review Text 4004: This app encourages me to renew my walk with Jesus daily!,0
"('5',)",Review Text 1234: This is the greatest app i have ever used. Love it and thank you so much Talklife♥♥♥,5
"('5',)",Review Text 2303: Easy to use. Love the sections and subsections to choose from,5
"('3',)","Review Text 1603: It's a pretty good app, good for both talking and listening to people!   They're doing a pretty good work!",3
"('10',)",Review Text 111: Has reminders to take it. Shows the changes over time. Great app!!;,10
"('4',)","Review Text 2227: This app really helped me out a few years back when I was struggling. I didn't realise that drinking water for example could help me feel slightly better, it didn't seem like much at thr time, but over time, and with the help of counseling and people supporting me I'm back to my happy self. To You reading this, you got this and things will get better, just find a little something to pull yourself foward, even if it's only a fraction.",4
"('3',)","Review Text 1666: Its realy good for people like me those who have a lot of stress and its meditation ""lessons"" help me get truh evryday of my life i whuold reccomend downloading the app and its compleatly free",3
"('2',)","Review Text 3144: Very inspiring especially when just getting started into the world of meditating and finding my inner calmness and strength! Highly recommend, it is an amazing experience each time!",2
"('8',)",Review Text 357: Really like the concept of the 7 cups  and the ability to have an online therapist if needed. The bot is helpful too. Sometimes you just need to talk to someone.,8
"('8',)","Review Text 712: It's an awesome meditation app, one I didn't know I want but needed",8
"('0',)","Review Text 3075: I like the wide variety of topics including podcasts that go deeper into the health of your mind. I also like that there are many different instructors.  One thing I don't like is ""streak"" patches like it's some type of competition. Just keep the calendar so people can track their days without the pressure.",0
"('0',)","Review Text 379: IF YOU WANT PEACE OF MIND THEN YOU ARE NOT AT WRONG PLACE,DOWNLOAD THIS GAME.OOPS SORRY ITS NOT JUST GAME ITS GODLY GAME.",0
"('5',)",Review Text 121: Nice apps i sound love it if you add more music,5
"('0',)",Review Text 616: I like it. Very professional. I'm glad I'm using the app.,0
"('0',)",Review Text 1273: Just opening the app after the first time you tried it calms you down. Its  sweet,0
"('8',)",Review Text 2789: I think this is a needed application and I'm glad its professionally staffed as well as just public assisted,8
"('3',)",Review Text 313: The app is good and has been quite helpful....but strangely it doesn't work  at times...,3
"('5',)",Review Text 1367: I love this app. The meditations are calming and vivid. I feel calmer and sleep better when I use this app. Love it!,5
"('0',)",Review Text 432: -It's very intuitive and easy to start a conversation. I did not have to  scratch my head to think how to put my thoughts so as to continue my  conversation. - Also the simplicity is refreshing.,0
"('10',)","Review Text 1342: Really great app, ideal for beginners or even people with a knowledge of meditation, you will enjoy this.",10
"('3',)",Review Text 3183: Just a different application and just loved it.Also a good stress reliever.,3
"('7',)",Review Text 2626: I love this app. I use the basic meditation and these small prayers are awesome to focus on 1thing at a time and journal. Love the tunes in the background. Anything additional is a blessing. Thank you :),7
"('0',)",Review Text 1197: Thanks for the app.. Using this app over a month... Extremely helpful.. Expecting updates... Glitch giving some trouble,0
"('9',)","Review Text 402: Does as promised, relaxes your mind. Allow yourself to wonder, it takes practice",9
"('1',)","Review Text 279: Love this app it has helped me to end my social anxiety, gave me the confidence I lacked just listened to it every night when I went to sleep woke up so refreshed and feeling more confident as the weeks went on recommend using it.",1
"('10',)",Review Text 269: Easy way to keep records and make changes as needed...works great,10
"('4',)",Review Text 412: I have already noticed that this app has helped me in so much I recommend  at least trying day 1 to see how you feel😥💓,4
"('4',)",Review Text 93: Absolutely wonderful! I'm a beginner and it really helped me understand  what to do and the voice is so calming. I have bipolar disorder so  regulating my mood is often a struggle and I can't tell you how much this  app and meditation has helped me!,4
"('10',)",Review Text 2423: Great experiences with this app.  Warm friendly listeners.  Great tips and reassuring to know this is here.  Thanks for listening and giving the confidence to stay on the right path even when it seems stale!,10
"('0',)",Review Text 923: The app is awesome and does it's job. But a price of 13 euros (monthly fee)  is simply too high. Would be great to include separate purchases of packs  or singles. Only because there is lack of pricing options (only yearly and  monthly payment) I valued the app to 4. Otherwise this is a strong 5.,0
"('0',)","Review Text 1285: Entertaining, but some of the games work perfectly and some are very awkward to control.",0
"('3',)","Review Text 1589: It's pretty good however there should be a way to correct yourself if you press the wrong emotion or something, cause I have and I tried telling it I ment something else but it completely ignored anything I was saying. Also why does it want access to my location and google fitness? .-.",3
"('4',)","Review Text 1546: Can see how this app can help people, felt slightly calmer after watching the video. It would definitely be an app worth using",4
"('2',)","Review Text 3079: I love the app and it really helps me to understand the benefits of meditation and learn to focus and be mindful. However, in the more advanced meditations with longer quiet moments, the app allows my phone to shut down and I end up without guidance at all.",2
"('10',)","Review Text 1236: Wish it had a list of activities that I could  utilize (like their list of emotions) and that their was some more gradation on their wheel of emotion, but otherwise this is great!",10
"('1',)","Review Text 505: Simple easy to understand instructions, calming background music, and feeling amazing and renergize after each session. 2 Thumbs Up!",1
"('0',)",Review Text 3769: I've personally cross checked the app readings with actual lab tests and it matches. A very useful app.,0
